Report generated on: 11-03-2021 14:22:01
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"","energy consumption per GDP (1000 Btu/2015$ GDP PPP)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.47-34-TCD-TBTUUSDPP.A","        Chad","0","0","0","0","0","0","0","0","0.3629735201004636","0.3904008895125549","0.7927813840063394","0.7021391730409328","0.6876149674997393","0.3369416803719962","0.34920171937365674","0.3519291986633793","0.3455842894382918","0.35330305927342254","0.3303379970220311","0.3326097972348185","0.4380525382238652","0.3765478542854692","0.34261571793234163","0.2952093298844504","0.23275053382451452","0.23128498651891058","0.23326661444124946","0.22794472367489474","0.22258741615193695","0.22578460698447939","0.21553679793100114","0.22650331666471712","0.20873999045711478","0.1990937333220382","0.18625554657378457","0.18734537859327025","0.20433957858675186","0.5790435661558416","0.5818152286409891",""
"INTL.47-34-CHL-TBTUUSDPP.A","        Chile","5.262788812365807","4.960302566551035","4.940707331527944","5.0742912564433915","4.927292141049577","4.571267361302458","4.392753930250703","4.287034399348096","4.390019356560792","4.434482494605856","4.825843489163818","4.47351321523219","4.43105122586671","4.414380940596563","4.484136109909885","4.431964026481851","4.462178075733088","4.597401761365909","4.3573335229420405","4.586643720885122","4.4167580146352705","4.433577263907676","4.512137072158979","4.476929006490994","4.476675953256638","4.448161822247225","4.258616456234202","4.035138788713442","3.960133498324587","3.9361573781210293","3.7345690520051313","3.7380730273939795","3.5048019843559715","3.5025631333989082","3.3795833692409545","3.4240935605259257","3.575152952922875","3.5985530392334533","3.5405439362369435","3.6276371894878903"
"INTL.47-34-CHN-TBTUUSDPP.A","        China","27.908314689998758","26.35540380535327","25.42170301036333","24.493424633068933","23.029358477509387","21.456767322976695","20.240270186693404","19.101638213578525","18.343657287115143","17.70293347411197","17.066997129899015","15.80680904713586","14.483495934088976","13.692087696123494","13.02152199397142","12.64049003936463","12.062540017814","10.499256461098705","10.000664576335824","9.648519894282305","9.462510077962357","9.166345262075678","8.994530775672255","9.466000620611046","10.365649491590963","10.4332226622848","10.226836572783467","9.644936078426875","9.204255276787261","9.100136542351088","9.186717701498099","9.193394371580654","9.118210362826439","8.745127382489263","8.240102332184158","7.602451118249084","6.904231164694998","6.815033715998959","6.762408294078966",""
"INTL.47-34-COL-TBTUUSDPP.A","        Colombia","0","0","0","0","0","0","0","0","3.7330753626514617","3.8119690901484","3.6310859053567888","3.571941556258324","3.442872402546578","3.566920000642771","3.587082278393586","3.4521422033382017","3.6151608560753297","3.547057689942857","3.5728008351385756","3.5887264955344453","3.4889330982530304","3.430502935099528","3.365923112918918","3.2579644779020187","3.2188765879811476","3.055016170008029","3.001479605109075","2.818494114890161","2.718051133060345","2.6527193509172644","2.583478412894603","2.7372661999911787","2.738680618295439","2.6985547817933027","2.7337762642128527","2.608946541512458","2.599725742796966","2.578220396193932","2.5724631179084687",""
"INTL.47-34-COM-TBTUUSDPP.A","        Comoros","0","0","0","0","0","0","0","0","0.6789955797753205","0.7004356428564923","0.7883200530379846","0.8043560606615795","0.7424439133664202","0.7192884236877038","0.7593723131023028","0.7324068739511234","0.7440230839761808","0.7135704871980421","0.8584330447313071","0.8422855477580083","1.0628384990336515","1.0840528957984708","1.0661033195809126","1.3344527540739572","1.4374033920851355","1.3425854871027478","1.5222266204604566","0.9979109500055152","0.978163795998939","1.1559820196875574","1.3227061911755809","1.141461104922745","1.1498309201169956","1.3129496221237902","1.148649174609116","1.2255614617940198","1.39076643224298","1.5626438210745595","1.3819850143900991",""
"INTL.47-34-COG-TBTUUSDPP.A","        Congo-Brazzaville","0","0","0","0","0","0","0","0","1.5111754503123318","1.7205500099277262","1.8929894647087155","1.6911035098055214","1.576406765390984","1.434611572980633","1.43939461188584","1.4149997115994692","1.4140116923132529","1.4138062403912053","1.2714512913578702","1.0923633534956723","1.120009528253243","1.3243997991027825","1.171947794898303","1.329326195050362","1.3614974556404305","1.709721268524818","1.803531256207691","2.376442027531993","2.544495394173453","2.7662109842255966","3.428883502480352","4.030209779382141","3.7598547045658206","4.787205944086258","4.298356601458149","4.479866744288314","4.766726239486039","4.758662728902707","4.831183369944145",""
"INTL.47-34-COD-TBTUUSDPP.A","        Congo-Kinshasa","0","0","0","0","0","0","0","0","1.8490882926585208","1.9403022830268801","1.9876231718091293","2.014359195320244","2.4827172785965455","2.7598624835396364","2.5141314553347294","2.731107572309945","2.8230090076934498","2.691108248023353","2.5790639445870833","2.9264860908176935","2.4185808342998043","2.4294979815852673","2.4256008209598714","2.3908697698826904","2.538822380337344","2.5954320694580812","2.6001120815695953","2.5212154568490415","2.246141485655289","2.1366471120875814","2.2062924373424484","2.233990437369499","2.0558535944222367","2.289847253203238","2.5054272617022626","1.8080478197900043","1.6284988949093697","1.705086707011185","1.7028437551285593",""
"INTL.47-34-COK-TBTUUSDPP.A","        Cook Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.47-34-CRI-TBTUUSDPP.A","        Costa Rica","0","0","0","0","0","0","0","0","2.7624754240612406","2.857554729956201","2.7049045729987444","2.804034049336722","3.0325941007302295","3.0805320200319763","2.985858195378335","2.9142299421573963","2.9025920930522173","3.0900028556399124","2.9583714400444006","3.259827127275742","3.252671071698581","3.1995769704220702","3.2207937959257222","3.1503555906114555","3.1106063177212135","3.1094419450669633","3.0233771431722385","2.952276623673734","2.855170232784176","2.8017805926468933","2.702571017491804","2.601767314274834","2.5045716126575215","2.4591007144307957","2.4229752865840264","2.4385505197624044","2.4188136049449085","2.411544570496663","2.4155225105975586",""
"INTL.47-34-HRV-TBTUUSDPP.A","        Croatia","--","--","--","--","--","--","--","--","--","--","--","--","4.948990099638396","5.442415888115016","5.495577045346557","5.369614663595844","5.001012587024209","4.810258079174008","4.965474441716671","5.0581488870315","4.827551617416459","4.866928823060817","4.502054008396913","4.6648351882382935","4.446766017690902","4.274755463721441","4.078167861590616","3.852812102086468","3.8206764707303673","4.01000192906479","4.115298728804289","3.6872397522782894","3.7700594012467907","3.818183589026255","3.685863509426131","3.4776336748408294","3.4500410376307955","3.3791082288629815","3.4779776360350554",""
"INTL.47-34-CUB-TBTUUSDPP.A","        Cuba","0","0","0","0","0","0","0","0","5.63461057322334","5.706981834045557","5.757475209655873","5.998943031725601","6.037065783860504","6.931321246359971","6.956956903080455","6.92252941180616","6.6196688359273645","7.088373980239391","6.732216331334718","5.485257817222817","5.008585763771177","4.470188452664672","4.4600985467288075","4.361716769870018","4.175298728280987","3.694621287200209","3.2133236668802643","3.026033093351972","3.325341351743083","3.30277174418024","3.6636862695426933","3.201468709585692","3.381273585506682","3.1562697977562477","3.181926596375568","3.0537113690854607","2.3688928960700646","2.4790345038429034","2.5424490963426876",""
"INTL.47-34-CYP-TBTUUSDPP.A","        Cyprus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.281458486928106","5.140322543509598","5.121576696237186","5.190987335149952","5.264336536798096","5.203716487701758","5.024199462168131","4.801866228913472","5.039905140139615","4.317835388162395","4.555038641007234","4.512109853942038","4.4150696318361975","4.418853730352286","4.353773704926112","4.103991751173749","4.071660559706493","3.983375907015659","3.815079506669951","3.9201926128173668","3.8982738984095238","4.01106386679068","3.8779697546497025","3.7049209367724942",""
"INTL.47-34-CZE-TBTUUSDPP.A","        Czech Republic","--","--","--","--","--","--","--","--","--","--","--","--","--","8.422630185387474","7.916850864354599","7.656322939322751","7.693483204296174","7.61210083442587","7.299042844935181","6.76578906202851","6.949356988327671","6.88859728659144","6.790181050799332","6.967667596201352","6.807289399263566","6.3156674399656625","5.937348761756127","5.590792029578364","5.405399800986357","5.406519728909475","5.452590486354072","5.303579165935908","5.317690308366147","5.188569891738937","5.061514103414628","4.766654463575511","4.558550894828655","4.60668867068416","4.434455679235476","4.383055355660423"
"INTL.47-34-CIV-TBTUUSDPP.A","        Côte d’Ivoire","0","0","0","0","0","0","0","0","1.6144322677801355","1.5731053600393345","1.370691135155791","1.1584553074848578","1.1275840040277119","1.2700937643759314","1.2997857107619446","1.3238472298517479","1.429548619645717","1.4065109839978573","1.3530515258611018","1.7210615935178375","1.76759674299538","1.749076306377702","1.7289295079532507","1.5802028860257262","1.6852094486228573","1.838940245334465","1.548625113475791","1.6283036049050843","1.7456644522587592","1.6449249346837918","1.6484738959128824","1.6043531905053692","1.7664901523835965","1.7960256239266874","1.7439115109698957","1.5956344325884388","1.6900319717846444","1.5728134518616508","1.4675127871131508",""
"INTL.47-34-DNK-TBTUUSDPP.A","        Denmark","5.655481751250885","4.838662578161138","4.699405789294866","4.3956749258023775","4.265313176842726","4.521394872482083","4.448332886220363","4.467986367504517","4.213033551899686","3.968028293690792","4.021641779201352","4.334331674089744","4.083691249016527","4.28509638661999","4.309763140996305","4.227887821070529","4.5584625243676005","4.17521289803142","3.98793642756625","3.800227683696901","3.574360296593818","3.5929248712928157","3.4465740204997237","3.5871341194757496","3.389611830653906","3.2353926895806313","3.3164021287427716","3.2023118202145757","3.0985682860148693","3.062254324690872","3.1550756061176624","2.96406744968639","2.8096163570535206","2.8355968728542686","2.6950007473402984","2.5978618875357573","2.5578363104789013","2.493695485153007","2.417429440303676","2.4085446536470205"
"INTL.47-34-DJI-TBTUUSDPP.A","        Djibouti","0","0","0","0","0","0","0","0","0","0","8.563029985887708","8.962440650667155","9.024119781387581","9.73714635744608","10.139231940450008","10.406794989632987","10.839912160721898","11.04646500065184","11.033866035626243","10.72095235186583","5.223470962068308","5.112392101287368","4.966707756364007","4.992957527816067","4.725026743476419","4.333343719252208","3.8630685671952087","3.8289641869655613","4.0468081702075285","3.458170432763519","3.781410417182753","2.662287361505021","3.3506999403268667","3.2940194730273435","3.1303780174519567","2.555776308106894","2.183809956961535","1.8064161217343664","1.752215982412341",""
"INTL.47-34-DMA-TBTUUSDPP.A","        Dominica","0","0","0","0","0","0","0","0","1.8358446572862634","1.8395422235307877","1.7440525454605613","1.7219066749756589","1.6879197020454029","1.6482076557007361","2.1007047211667915","2.532991319429548","2.463453656379111","2.419344342002793","2.4475323457569256","2.5235129798402736","2.875026776532167","3.0799678062192477","2.9869972115119796","3.133278300396292","3.6021174056246767","3.429298572381748","3.2673568907302917","3.7116918100283285","3.119581832480243","3.205266091882274","3.329809924755145","3.3808827858418002","3.2879911900829955","3.317666305147481","3.2775810188605163","3.498489133669609","3.5669245025034675","3.5742504756297695","3.6029819280249487",""
"INTL.47-34-DOM-TBTUUSDPP.A","        Dominican Republic","0","0","0","0","0","0","0","0","3.179896339172075","2.9626881830830514","3.380862228796476","3.2373426260591933","3.1325492133922768","2.739683030748541","2.9133729437074103","2.980954018207262","3.024050550523484","2.9614541416035474","2.864637714363085","3.0488165900179194","3.9725543099451377","3.792808501743753","3.7866560145993966","3.48329627342615","3.204653770742154","3.2158061103783937","2.9023215194380634","2.751308848460515","2.6499482573590574","2.5938142068461025","2.514412079647621","2.3988123443803415","2.5918789779891056","2.356263609217806","2.1131332863480505","2.191524718937288","2.18546989074357","2.059515311162675","2.128260504043237",""
"INTL.47-34-ECU-TBTUUSDPP.A","        Ecuador","0","0","0","0","0","0","0","0","3.1735263439088777","3.0988967575172595","3.2123105170667743","3.2123057642596575","3.5255028516284566","3.407139299675523","3.541530712951097","3.4176253210003855","3.6165243604703643","3.5752862371628584","3.588206596276903","3.6753887826752414","3.829037653379099","3.914258481489749","3.831261421981618","3.8625923232568713","3.8802883652925737","3.9109598639354104","3.960855640372658","4.101336070476597","4.026762948592068","4.126096759785935","4.139039965319082","3.9646781446293207","3.9008350782519337","3.792942741738786","3.9684732476512132","3.8523907171743894","3.8569330495382195","3.832010945729476","3.968689476906755",""
"INTL.47-34-EGY-TBTUUSDPP.A","        Egypt","0","0","0","0","0","0","0","0","3.867242955675838","3.803377106493141","3.8026659313763607","3.7667910331285372","3.613400718629829","3.7267321277278187","3.772222812105555","3.700617331733777","3.814471196537585","3.7418270059816745","3.667121885863253","3.540805750731328","3.4392177577524494","3.7151405631072283","3.6152307878826315","3.81662404421926","3.960477049878189","3.9664966614387542","3.9405401106954687","3.922879883359985","3.8387476112496297","3.844381043970091","3.798104226886433","3.915870288907403","3.9704695583025416","3.83083296845342","3.6403672363568607","3.504516375851734","3.4080370615088595","3.4558771497816654","3.3004391767410577",""
"INTL.47-34-SLV-TBTUUSDPP.A","        El Salvador","0","0","0","0","0","0","0","0","2.4062036261284585","2.4138909836715836","2.062953325922307","2.0088450285748936","2.1242880089520315","2.0802778513811737","2.175355509967868","2.586494408210825","2.6242638665521594","2.5255670528925345","2.8048975567353636","2.899892127542616","2.776738222034876","2.8582617401831474","2.882190705284619","3.02773705612868","2.9929704838295668","3.014783567348115","3.0538377266531946","3.1259462761553123","2.977385922512227","2.9334149689257374","2.978562147299359","2.867578885194878","2.8084207072640965","2.6803885206245797","2.6926949015923842","2.6799091619029456","2.6317720514984995","2.5325961326787993","2.663439105061759",""
"INTL.47-34-GNQ-TBTUUSDPP.A","        Equatorial Guinea","0","0","0","0","0","0","0","0","2.884950212058779","4.606608095878814","4.688913534423608","4.737524195001065","3.5248250189890724","3.16607328668165","2.713746659765992","2.3096919018770694","1.3903294313152135","0.6258625958834058","0.6965876141979931","0.5543468460138004","0.9154610715890255","0.6357228774768435","4.745252428697172","4.363550190717134","0.7023495487072345","2.810590506149532","2.6397808422365245","2.585578869273882","2.2051930571388296","2.23536633864903","2.4858303139732096","2.383442088983337","2.170589560290969","2.17216853251124","2.0946609595289707","2.1178346036661324","2.3171896456788197","2.582119418441548","2.961592652722511",""
"INTL.47-34-ERI-TBTUUSDPP.A","        Eritrea","--","--","--","--","--","--","--","--","--","--","--","--","--","--","3.66356183356786","4.101495662416889","3.8413033952642066","3.5990303538939807","3.7483158486753583","3.883317873923082","2.2726215608848603","2.2892254172233173","2.026397138412974","2.495052446188554","2.6783214394908","2.6127499187087317","1.8145952175737143","1.8371466454449787","1.623929868180194","1.7501525463780594","1.578370767884393","1.2786190040127958","1.3336861427447477","1.5187631573283669","1.211379004215475","1.5133704819277107","1.4344437822108473","1.76627324419034","1.8269399191731581",""
"INTL.47-34-EST-TBTUUSDPP.A","        Estonia","--","--","--","--","--","--","--","--","--","--","--","--","6.609409423943694","5.728397736252293","5.44927564275242","4.567894225783037","4.773466862074222","4.600428667731662","5.293773302405155","4.11169664856275","3.5456386251752563","3.796836842715182","2.9353888475728733","2.6536639638975035","2.7365615810477966","2.5778456968880366","2.5807504794616936","2.341026998458166","2.5782473766168557","2.657228545655175","2.48697947515868","2.237143655359389","2.6941650249463946","2.4685213219350626","2.290388782537003","2.3464847249969583","2.215269806367099","2.1568447662578625","2.1671363814912517","2.301171898514824"
"INTL.47-34-SWZ-TBTUUSDPP.A","        Eswatini","0","0","0","0","0","0","0","0","3.470750152551966","3.299954405309372","2.6453809351764392","2.6593100420854547","2.5226071081547694","2.4381786177882874","3.083064472311691","2.879843453106727","2.651656177057352","2.6433922441219386","3.1890846846277494","3.157264533699413","3.59436031624254","3.587338106127036","3.5409583967504887","3.1350440982314307","2.939609727342215","2.873443985599266","2.6755881277945135","2.693938751501376","2.6622380523340294","2.5379346054161416","2.3338585847141684","2.2891249439922485","2.1957556093293613","1.9649738328909838","2.0658217032164314","2.0709074569054917","2.1145343224070943","2.1157142121842676","2.267288729107909",""
"INTL.47-34-ETH-TBTUUSDPP.A","        Ethiopia","0","0","0","0","0","0","0","0","1.5017604088482075","1.5848763347184498","1.5741336658012168","1.470941938655195","2.1722862392957407","1.8334321341791606","1.327102264698897","1.3416395363002036","0.9922044535827287","0.972211608219557","1.3177810553372478","1.4861172279637012","1.4931835743010144","1.5012091608899485","1.5193266470583433","1.6795628188836094","1.5812297989140252","1.6238536044105423","1.6077774205445186","1.5967754987690603","1.5088414519773694","1.433855251449632","1.4117875490062828","1.4098750691098119","1.445428906148894","1.5263297726373795","1.5684916671970293","1.4969885275646186","1.585720629901437","1.4649513126565525","1.4383865182433653",""
"INTL.47-34-FLK-TBTUUSDPP.A","        Falkland Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.47-34-FRO-TBTUUSDPP.A","        Faroe Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.47-34-FJI-TBTUUSDPP.A","        Fiji","0","0","0","0","0","0","0","0","2.94748740254435","2.966158466510677","2.9751704142503566","2.6716183469205337","2.6576655997288823","2.747881410602","2.6875884110095716","2.820412746913771","2.7565257162916335","2.809820491279109","2.692624166934028","2.68780045296198","3.4515003817088106","3.5173537242533652","2.886645603348901","3.134310900774287","3.9422876926064117","3.3510450711275843","3.6050658737546764","3.5078094097256343","2.319003211384136","2.4139891644124063","2.182823107225948","3.8199275146227047","2.333271456799542","2.6681771945219594","3.0438283036622353","3.5780168808369415","3.441781071672182","3.297718974815272","3.232792831611871",""
"INTL.47-34-FIN-TBTUUSDPP.A","        Finland","8.377689224851228","7.987316610468233","7.55206258639369","7.286577529545387","7.405129862609163","7.285138645261626","7.29906934256824","7.584151295894913","7.183853360623157","6.880262474419588","7.306043667773572","7.8481342696594165","8.148609800302781","8.139632025396073","8.208248378422057","7.5010588072776745","7.340674604277026","7.038462031585804","6.983670238096773","6.623583810323344","6.345980429313176","6.264107013154867","6.2059004524699075","6.369825463659447","6.244638149752017","5.710606965754333","5.784272718523995","5.527130986876193","5.362434178097029","5.397803135190299","5.584684131002766","5.20816118446608","5.236658092434507","5.313810317860921","5.185571583180714","5.125063869523213","5.106725518973604","4.892734053927145","4.9016181132224546","4.711206861151064"
"INTL.47-34-CSK-TBTUUSDPP.A","        Former Czechoslovakia","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.47-34-SCG-TBTUUSDPP.A","        Former Serbia and Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.47-34-SUN-TBTUUSDPP.A","        Former U.S.S.R.","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.47-34-YUG-TBTUUSDPP.A","        Former Yugoslavia","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.47-34-FRA-TBTUUSDPP.A","        France","5.967270267794661","5.654889923735853","5.343971238016466","5.3318279615541195","5.37424157454195","5.404541579701252","5.380794673852644","5.314763246777323","5.151905632354036","5.025291446874351","4.985416323050561","5.2617559623943295","5.237041699092848","5.236844741871932","5.112546464740001","5.140514684973891","5.241501045869955","5.0926240275891645","5.025028056808468","4.927978204340756","4.78725330515277","4.804492822877441","4.700603102505551","4.694266750975154","4.651400860398324","4.617576691050008","4.50911666417313","4.323622572046881","4.3522938789833905","4.2353369971393064","4.262408492606211","4.097855890909851","4.051360870539655","4.06802200371362","3.8635884302000085","3.8375629990772104","3.7468908308881526","3.6601745471883973","3.593289272510563","3.497758272459723"
"INTL.47-34-GUF-TBTUUSDPP.A","        French Guiana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.47-34-PYF-TBTUUSDPP.A","        French Polynesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.47-34-GAB-TBTUUSDPP.A","        Gabon","0","0","0","0","0","0","0","0","2.4528985070251483","2.8173019470915803","2.637226891783677","2.555153350730749","2.708899021542705","2.4681986755345613","2.4428814872405655","2.1803716855065765","2.1937626738038394","2.177418887045897","2.0549889507625596","2.605861088359931","2.03051588685726","2.145277722999575","2.151182049843815","2.0465213284358907","2.0712524312116223","2.159738447501407","2.2791557527812643","2.136531973322899","2.2551348715301653","2.2280958226280636","2.424621419501379","2.317102917955797","2.758651254212214","2.6385026139306382","2.6409219978157465","2.4438373311491444","2.371803521899633","2.2955114862368857","1.996085924902666",""
"INTL.47-34-GMB-TBTUUSDPP.A","        Gambia, The","0","0","0","0","0","0","0","0","1.3249748076985777","1.2756904890262397","1.2372973004626753","1.1969863073625424","1.1594839827165084","1.211781569710348","1.3945186797413829","1.2789720555410182","1.230167918649173","1.2217219941200044","1.257864181403396","1.1772751086384106","1.4576432199985827","1.50099272171488","1.4878410766411212","1.4543454586099218","1.4053274493024737","1.454274553019034","1.589057029010752","1.5996492678103622","1.5639131013754917","1.5752468288109427","1.6223356084294154","1.8563815175047174","1.7196075193344877","1.663665775032008","1.8655530746726874","1.834815332869404","1.8143386472132847","1.7605962801613966","1.6460386356347905",""
"INTL.47-34-GEO-TBTUUSDPP.A","        Georgia","--","--","--","--","--","--","--","--","--","--","--","--","16.780679443112323","14.5383330733944","12.602043186514498","12.129011901619576","11.469362073947487","10.690356999855386","10.49858704711165","9.900287992338038","8.29894798498103","7.315551010982118","8.17430566082243","6.469394480827417","6.302900962140162","6.348607266701126","5.0101047609277405","5.570616758366696","5.416531344241483","5.729269689775051","5.512583133628087","4.773327481085622","4.633880116387546","5.0335424524618535","5.025360500163625","5.168171410003645","5.308625297951247","5.0362785010210604","4.901310143452448",""
"INTL.47-34-DEU-TBTUUSDPP.A","        Germany","--","--","--","--","--","--","--","--","--","--","--","5.223223721698982","5.048225186723105","5.067599289994566","4.890691145627199","4.91410985780323","4.9450836487881835","4.7800266583813915","4.677537664907576","4.508848946855102","4.377956274402145","4.384164568798374","4.327996986671802","4.368515459066385","4.35472796205718","4.243681544498033","4.155392189994477","3.87600398689473","3.925411962868279","3.913298425860432","3.962692459443528","3.6492882056737184","3.6674684552309444","3.7123385293275155","3.512908216798431","3.5112154178993045","3.459219140176682","3.473520089021116","3.34860960815581","3.2753988759451502"
"INTL.47-34-DDR-TBTUUSDPP.A","        Germany, East","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.47-34-DEUW-TBTUUSDPP.A","        Germany, West","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.47-34-GHA-TBTUUSDPP.A","        Ghana","0","0","0","0","0","0","0","0","2.6668559821242557","2.800154709222369","2.639818458163387","2.604912318382375","2.7274575949336586","2.560123891913757","2.5522267103339793","2.492650169466895","2.517999856989924","2.3789275294403684","1.7774440158055393","2.0686246430416437","2.4569403837237838","2.376075714135441","2.0812758279824854","1.8116336672331927","2.026582887685392","1.9666568326952543","1.8814230522398725","1.6973378470870384","1.8379958720280007","2.0186476354504306","1.9278727005365555","2.124239472264807","1.9851053884703205","1.8697520944636528","1.845863452279215","1.8533093906631388","1.7590096445242895","1.611276921639141","1.7416730012767399",""
"INTL.47-34-GIB-TBTUUSDPP.A","        Gibraltar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.47-34-GRC-TBTUUSDPP.A","        Greece","3.361608054647199","3.377496917046988","3.323280473375261","3.4179426904869588","3.4285983427796403","3.530366630037433","3.6129073696656735","3.9770365236011034","4.04713684324616","4.0689083781857684","4.227623847912423","4.168229703531145","4.2867749669741695","4.379957497054192","4.428756146790419","4.491450331296912","4.553368405896615","4.386118591110186","4.476429512958209","4.373456854174366","4.441171380320687","4.334193198656913","4.2220414142568945","4.209680414245053","4.0147121725407136","4.00547950630312","3.9024317289805257","3.8342358798200507","3.781884713638556","3.764535111250674","3.8115182765185636","4.130105992952731","4.1272996047069155","4.034980503733557","3.8623231234499427","3.9193931826367425","3.8853720721561724","4.002602261032189","3.9283784655750145","3.8930154330685425"
"INTL.47-34-GRL-TBTUUSDPP.A","        Greenland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.47-34-GRD-TBTUUSDPP.A","        Grenada","0","0","0","0","0","0","0","0","1.8456736333000614","1.7359881806932473","2.4532340710548812","2.3981516158188465","2.479772730330253","2.927992196739195","3.267965316277193","2.914284648238007","2.9881012985935778","3.7654405626507867","2.92184173870861","2.7333177593967037","2.811903212950671","2.9870669484237613","2.967474944801523","2.8675799205020915","2.8028059085891055","2.601976490643838","2.804070022350598","2.805117460055261","2.954706792291448","3.0733446023904425","3.2114542751470943","3.1875168080207827","3.2820290869365847","3.6137331150940066","2.8729878932467163","2.7790701956013746","2.7595585135914034","2.8726458478785886","2.7160054729235554",""
"INTL.47-34-GLP-TBTUUSDPP.A","        Guadeloupe","0","0","0","0","0","0","0","0","5.281281979552996","5.200637386239435","6.237114190995874","6.121460721650074","5.690849038111506","3.838103103825028","3.873772932252937","3.923738378637289","3.71273425013825","3.6627182831587652","3.550887119732483","3.370630187593602","3.8136334695880714","3.8246595789639684","3.8902112842212","3.845800492007634","3.743546168065834","3.545663347642512","3.588276379804345","3.636875381181577","3.352699329578251","3.4870953755481953","3.5283525661421877","3.74494417142488","2.8222462971306896","2.7794993593359196","2.6988829082882306","2.9869425384779404","2.8043305473139815","2.739318393676432","2.7169946995155567",""
"INTL.47-34-GUM-TBTUUSDPP.A","        Guam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.564371697932053","10.919215350339096","11.716178417682139","12.608212419394809","13.246294396410034","9.214800247460918","5.49359985814759","8.435332713094548","7.344150836465781","6.446183736810065","6.5428580135654455","5.375527489010002","5.012693784759841","5.165601001751313","4.795571807678217","4.358383971275378","4.319297474312878",""
"INTL.47-34-GTM-TBTUUSDPP.A","        Guatemala","0","0","0","0","0","0","0","0","1.4460625527157969","1.4623597764774516","1.5048793099880156","1.4214439553931613","1.4984725299538768","1.5473692228570075","1.6687912287238216","1.7118344919316935","1.7213891945005142","1.7871358428927462","2.0094170006933663","2.088086357567408","2.141392432191901","2.178972465216138","2.1209539344736528","2.270575652975319","2.0775383721183776","2.0767864975373986","2.089990482730591","2.106939009503215","1.8944087065601005","1.9797511680676156","1.9451917274739643","1.902939392775409","1.933385424744766","1.9899412985429221","2.0049765516173874","2.1332234627346254","2.2754351907659403","2.388366237984463","2.3732947324796956",""
"INTL.47-34-GIN-TBTUUSDPP.A","        Guinea","0","0","0","0","0","0","0","0","2.221574176402826","2.0670547660927276","2.6139675783459397","2.010464100617767","2.006452717449074","1.9975234382821507","1.943367729403774","1.847902772416387","1.7777490382611003","1.7838869620834723","1.7586715572089142","1.7667538806744922","2.1684045006044377","2.2919364511019897","2.270620246364106","2.178883101082685","2.3022909190174206","2.2590996321103107","2.2701379045015533","2.256164471205685","2.1877687347318124","2.3225867468473416","2.53616184165829","2.4461886375148167","2.2405444349613406","1.9176547951341973","1.911277677585535","2.233870743785759","2.270892843259753","2.07197561996143","1.777703141567676",""
