Report generated on: 11-03-2021 14:17:58
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"","energy consumption per capita (MMBtu/person)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.47-33-CHL-MBTUPP.A","        Chile","37.597628221431194","36.58181984700882","32.21562411789607","31.409008272081604","32.476147102383614","31.79831044589823","31.770153000328165","32.489347281438484","35.1208069442977","38.68276591983799","42.9940676416698","42.279949211649445","46.152673880700846","48.373245768631506","51.125273514247134","55.117847332299384","58.21636948108003","63.50642715687509","62.04651383050167","64.152764404556","64.28751353937004","65.89332803547819","68.36595617065782","69.8571222348755","74.09479764429841","77.09618536496143","77.6963764671591","76.4599322215917","76.87714162479328","74.42803566543911","73.9532352225268","77.63562699761368","75.90255452358828","78.12624694535302","75.94678246915808","77.90388837624891","81.80702006801671","82.54394919851185","83.03750230198588","84.29349946194112"
"INTL.47-33-CHN-MBTUPP.A","        China","19.070672419888012","18.657579156496492","19.34419896083601","20.362060634959224","21.73234931492186","22.597413475221643","22.801302032029977","23.578028175192205","24.699912673804874","24.40021148799059","24.069846646370255","24.055704138371397","24.909125158943972","26.55032857071778","28.27427888072206","30.182414518460483","31.385452398399497","29.60171783137064","30.17817637557845","31.123993219910176","32.87802623387144","34.270914665129574","36.46518718840356","41.97268536512169","50.314265338129964","56.08141562741832","61.59974808401207","65.99427180686777","68.63762548109018","73.85491907859037","82.0154075308466","89.41162806960745","95.10362364306377","97.75611093722911","98.38773075291006","96.6459721745699","93.31395585668571","97.99957655420314","103.31198834654882",""
"INTL.47-33-COL-MBTUPP.A","        Colombia","25.185429634136074","25.208793346938958","26.270700414383573","25.942743274481675","28.06724110403812","28.12435597517646","28.963161742095096","26.870077567630823","28.18825293083572","29.297462014053743","28.495752493568073","28.236794607870586","27.81544768582896","29.882140068591408","30.7697207391116","30.586207022476465","32.11155680517225","32.02824653958126","31.902764718546972","30.197864276722836","29.800049010695552","29.329368446419785","29.050823111374207","28.792185188400627","29.542190629817828","28.892555916556542","29.904952523393934","29.60625480875911","29.143858761866362","28.44918071176639","28.64941921099341","32.1510146925565","33.126684469069495","34.00728654890052","35.63908258281758","34.609702525907906","34.72902598194773","34.38546171808682","34.72154425178874",""
"INTL.47-33-COM-MBTUPP.A","        Comoros","2.123727861488739","2.0532585939680494","1.9946897293125123","1.940812721669176","1.8927306443673995","1.8352657606732483","0.9978620466693096","2.0418198777635292","1.9847762349083935","1.924419928785551","2.2100074004246864","2.0715148322728743","2.0153735578090703","1.9538478120061433","1.8988907296443713","1.8452295085760444","1.8001818384241495","1.7483902072894981","2.074802198175334","2.0220949866976268","2.7579502653229047","2.8085198463738648","2.758824085130293","3.4428662769862846","3.690971183631099","3.461867516860824","3.9337801850814236","2.5378899947632876","2.525752700360757","3.007111270536547","3.4864067821184985","3.0571948934158715","3.1022632493468985","3.613665373541324","3.1518537656540113","3.321509836835234","3.805515606519381","4.3391882378984095","3.8806602976821223",""
"INTL.47-33-COG-MBTUPP.A","        Congo-Brazzaville","6.387950466683311","7.423837325402258","6.576119143005085","5.784145365838705","5.760652761703717","8.094618537096721","7.227822126673484","8.514198340180167","6.703149982522653","7.55758697168972","8.171917782614969","7.272908886042662","6.767732444426595","5.9320606825319935","5.470031986749432","5.436360815946638","5.617399894465165","5.324011432437711","4.818432741009266","3.9168878335192847","4.197233397218157","5.007352601139242","4.50457764434476","5.004814095626544","5.15236461177335","6.748990405867889","7.785184986504114","9.256065492826849","10.180100144761171","11.95595170655908","15.802707000953264","18.46059174549836","18.451064727188744","22.757340408081316","21.128366001682934","20.785421525457725","19.364526291106202","17.968241925959262","16.667467521395217",""
"INTL.47-33-COD-MBTUPP.A","        Congo-Kinshasa","3.3988523506587893","3.3681858381998753","3.3335274648005013","3.384136443467327","3.285234637824217","3.2535917163575445","3.348227092822285","3.1030704297728238","3.3076223828416293","3.322288161826661","3.0743842222314983","2.7503580101481","2.91805514559154","2.6997248156678464","2.279051139045537","2.4137236039248418","2.4012069405199594","2.10769667010441","1.9418195094760313","2.060176206186465","1.5450466829986966","1.4779260019801654","1.4750914771031596","1.4886866926113005","1.6350842997953186","1.7184903191584868","1.7557595975752904","1.751005931455456","1.6033919213911865","1.5175940477573284","1.6234577177417842","1.6991788472497635","1.6195363423397529","1.892756161151679","2.1930516741595882","1.6371067983529661","1.4611474845948378","1.5360062245841446","1.570777593871745",""
"INTL.47-33-COK-MBTUPP.A","        Cook Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.47-33-CRI-MBTUPP.A","        Costa Rica","23.068934242218837","23.164769287418945","21.993751691015273","23.564416620712258","22.05846143828157","21.810186402328444","20.72938368472556","22.34189180757472","23.546531326306262","24.967649497698265","23.825209172159106","24.774449264228252","28.507410630575805","30.22443762417341","29.85340241354221","29.605548816697926","29.171036151507504","31.99247017422011","32.088370219267105","36.07511929167512","36.66252019298926","36.659742420824514","37.54171108974267","37.72520651908807","38.33476488612755","39.28323330950191","40.42918621445656","42.147305740522484","42.132875921860794","40.46150122752204","40.61210207942017","40.327901584875335","40.23993915948956","40.0329924408243","40.38829416642864","41.676803796740074","42.62444715450766","43.810567569532466","44.354617130086176",""
"INTL.47-33-HRV-MBTUPP.A","        Croatia","--","--","--","--","--","--","--","--","--","--","--","--","67.08024569654955","67.26600794494595","71.2797506776817","75.66737644980073","75.6258268725053","77.53188356566821","81.9884415168218","83.14517571557239","84.19148064467383","88.76147865415264","86.6509132737005","94.81904828616719","94.07244972788926","94.22010233311326","94.34302977136791","93.62236340778247","94.60756876920665","92.14172277423953","93.57978048391918","83.98326873991878","84.15010625825896","85.14549583099611","82.27406788212484","80.01189879674038","82.90938937550052","84.88241927285672","90.63590752038917",""
"INTL.47-33-CUB-MBTUPP.A","        Cuba","46.2117507710489","46.73164929791107","50.372332022070474","46.177723080520494","47.607137249714064","48.087097842007395","48.93350096863848","47.717983120106794","47.890802873977364","48.34064625013826","46.91502879129051","43.34284816445215","38.341080684218866","37.28727433554333","37.522379310958684","38.0795702311418","39.084505267871705","42.816108586391174","40.54973067383067","34.938747204115","33.66313958634009","30.89509728246168","31.167047740773953","31.552685215488037","31.88675460648445","31.3447357821101","30.552427064629317","30.88833950805704","35.38557374162847","35.688068647644","40.53755380818275","36.38067590980507","39.51071845423194","37.808826301837826","38.43307159288644","38.46045493036499","29.96147630326021","31.910092256235227","33.47464518201877",""
"INTL.47-33-CYP-MBTUPP.A","        Cyprus","82.98296792164649","68.92409381886675","72.73112098788008","79.76403618336774","79.62922121026494","82.68023957134693","86.88566406538297","93.23337805359064","92.83182662759849","112.91772157851912","117.5693943712506","115.78395127342647","130.29509042747796","127.31762141750484","143.5623591566576","138.7321022987345","134.66178831604932","135.89853436036455","144.52333549043632","152.18763679871535","157.79842473827674","156.58114924042147","153.44415608758274","163.18044821024932","144.78858571070796","157.79994430773823","160.6798708008481","161.31693183447007","163.02123034547873","153.11449417608705","143.62316827764303","139.37087903380785","131.06003141017374","118.37418021744456","120.96109833024535","123.96260921126995","134.73163913325828","135.48232681011305","134.40558240894714",""
"INTL.47-33-CZE-MBTUPP.A","        Czech Republic","--","--","--","--","--","--","--","--","--","--","--","--","--","165.78140317929567","159.2445036033283","163.329872033505","171.15245716813624","168.59936880115498","161.2567837900928","151.4544282650939","162.8629642006882","166.9260691500223","167.2626143698643","177.8055122224176","181.73454396966036","179.57745821600497","180.0642524090615","177.80789588909607","174.78417899041784","166.08440605449505","170.82921842121453","168.7492909444233","167.78740164159183","163.61553921437283","162.98989973593999","161.59238041273784","157.98572913497463","167.77543360640647","166.06427531109375","168.31942722030843"
"INTL.47-33-CIV-MBTUPP.A","        Côte d’Ivoire","9.101691861762736","9.678881188191893","8.79433040023202","8.138326237000397","6.832323785948609","7.787745126978122","7.63298458374162","8.07336280869679","8.078083751701262","7.816046294283852","6.497118969551107","5.298950972303112","4.9644181886297645","5.387983965761475","5.370972632759148","5.6685512824124284","6.38504292503972","6.316773414316589","6.188691418527974","7.778119344335916","7.622514554960709","7.37332234401661","7.009431298819841","6.187191579161458","6.541750420215459","7.109463517222481","5.948089805825357","6.226304389086549","6.693147262736053","6.364711119983647","6.357008096872724","5.775967504611701","6.871170539267093","7.42098678988324","7.645422273020659","7.424314674608847","8.217008701612327","8.003375892210741","7.776219469593851",""
"INTL.47-33-DNK-MBTUPP.A","        Denmark","167.08203271407857","141.7383497626483","141.90700876140662","136.17574859530842","138.0008502710851","152.46852864562575","155.25822562610205","156.21283101346148","152.08866629051732","143.36129052877817","145.64460260524893","158.58750473604883","151.82791315170272","158.81289741928063","167.6650288286902","168.5141562719238","185.95465551750874","175.16379209820818","170.40241270675367","166.6255351408922","162.04178399505605","163.6370722595283","157.21554612490718","163.8231727240958","158.5243426617712","154.41333619310566","163.92012042422056","158.98075293825013","152.12266716502972","142.24075738454098","148.62427417860428","140.93103182802508","133.3806835551428","135.29802726465073","129.98875572703832","127.29458181661124","128.41353703749317","127.92656153038111","125.87664843471777","127.63105870120584"
"INTL.47-33-DJI-MBTUPP.A","        Djibouti","60.31640665675238","46.39828329720074","44.7945170977438","32.473355407638586","26.257982877209873","25.3660893440554","21.18872896972076","20.198708297899177","18.54260246835431","41.00163785618439","39.77403441436467","39.242420925448414","39.210328006728346","38.93872764442014","39.48111062731066","38.61617027689428","37.67965601715283","36.93662045930776","35.99315951369562","35.09664509475976","16.803285821591274","16.43993773188031","16.196911103791773","16.50984483077493","15.784100211137572","14.675757295262786","13.517825560601903","13.8717567572262","15.295981966342705","13.09986946145356","14.716146470934087","10.924516069266794","14.170460776293703","14.383319441115399","14.393785419194273","12.451747049774726","11.166503839905081","9.583137073955042","9.921520780547475",""
"INTL.47-33-DMA-MBTUPP.A","        Dominica","6.681714216459492","9.526683739090807","9.425807532073335","10.348033214192109","10.585298900483899","10.370874819701463","8.810018577573727","11.703487617967205","12.588962121271695","12.677370064477815","12.724560019596149","12.740426072438439","12.711892532248463","12.632395234262475","16.05479047773211","19.92821703044793","20.031202167961315","20.199599157128286","21.329796442158358","22.182036145958644","25.929397989949734","27.751627937018288","26.089521692439856","28.99710464751362","34.213846306846435","32.696355228109965","32.54022814559235","39.27000028249783","35.33977201428793","35.87615139453478","37.5054978032366","37.976860559566774","36.520687668668984","36.448408321716705","37.57155054366939","38.978600393396555","40.6815575469449","37.912013773656234","39.00441975119338",""
"INTL.47-33-DOM-MBTUPP.A","        Dominican Republic","14.862950170815095","14.568597735211526","14.850689666006831","17.318321155779167","14.65753922974871","15.38151498682883","16.461865662592295","17.725282129592912","19.261115784324883","18.37520525196567","19.44821981367653","18.44455435064352","19.356641956360843","17.8195007616751","19.039443925108543","20.195105317383163","21.579561333051018","22.452720853115384","22.873461345021997","25.577633324101797","34.68020048216154","33.211092070219685","34.56840396696451","31.26922687307323","28.742199594632375","31.08835980134605","30.642892120893002","31.10478026444996","30.527661240476732","29.789723536672096","30.900561937735183","30.04131600663412","32.949308355539124","31.046578797158684","29.465000702421897","32.304724549649904","33.97538970632571","33.14469704713503","36.25997267314791",""
"INTL.47-33-ECU-MBTUPP.A","        Ecuador","23.24001505218598","23.317369131434877","24.56503570880294","22.73632811539555","23.6073386795481","24.345815175994485","25.48566959519956","24.551432523030005","24.78127861183036","23.697161192049137","24.71022823016548","25.393549295774648","27.648323737180505","26.199522693062082","27.886805317630262","26.790790907186256","28.415729544056326","28.622452579174162","28.73965667909989","27.04345991330878","29.107310913227906","30.390081355393132","30.425348913316494","30.976258727366993","33.111904401631335","34.556458136099","35.93150846297919","37.39010504288233","38.4013071220397","38.93238607961867","39.79363589576047","40.48840980098068","41.45814206540185","41.67685243149222","44.56453304777548","42.60869599657906","41.42266248684221","41.39112422262373","42.69282606524325",""
"INTL.47-33-EGY-MBTUPP.A","        Egypt","16.48751516002625","18.70527011073267","20.27279337832172","22.674807281466105","24.085237890593024","24.765952947074116","24.521547431034396","24.81505401857724","24.415052686785888","24.554474368731416","25.319199705088618","24.79284034416366","24.320862142916937","25.288083782105648","26.084460330010145","26.245387940207003","27.836362886269608","28.23304174935703","28.634885071752237","28.750992787828718","29.137087060176995","31.973763463138184","31.26384424047529","33.43223070477195","35.45666602153456","36.43462126333021","37.95084946990463","39.60197138159441","40.34444632476828","41.47203498108301","42.35453533950673","42.84052671979162","43.699321815119596","42.31589179579852","41.23079319162661","40.34558247382372","39.87832509972795","41.561141584764066","41.00726042098597",""
"INTL.47-33-SLV-MBTUPP.A","        El Salvador","9.843130675396","8.79403364415485","8.92976224513293","8.856296682523169","9.228553788213533","9.26626352359408","9.613808037838291","9.248043326827863","9.95889968772342","9.946338698729573","10.176566250543162","9.922333724558655","11.075510317872064","11.321935924540702","12.235709846489302","15.056314534013085","15.234819504726628","14.97344826454264","16.918954196945393","17.72657132524066","17.039273739076368","17.57664595942286","17.89724920689548","18.99361896375361","18.84903628271197","19.409550926488926","20.422646541164855","21.201855370506504","20.53657593268047","19.727883555195927","20.366506554999848","20.268228206063856","20.31930596166425","19.737434378086913","20.074331527858384","20.36099152022538","20.403361303134766","19.97624983815684","21.405508245158867",""
"INTL.47-33-GNQ-MBTUPP.A","        Equatorial Guinea","3.410018951550628","3.215673507735371","3.715017001454479","3.4313419392098843","3.19781031144248","3.591789069511184","2.8654477757544226","2.866876835945762","2.7865265119387908","4.268878535241749","4.140746848669332","4.01026556911959","3.890776548341155","3.751462572167812","3.622590299708411","3.4935131489951043","3.373538775288653","3.650230287869157","4.830199303128402","4.637183570685758","8.688120943210302","9.459535724677716","80.9273443173073","81.31033845996186","17.297934938605106","77.30214151754639","74.71259435552854","80.5435543133046","77.24050910421941","75.76263665594857","73.31360685218941","71.60028025223411","67.5903558187794","62.11972981484751","57.693839200905316","50.91741460930881","48.850182148323704","49.444739802378976","51.265643940442615",""
"INTL.47-33-ERI-MBTUPP.A","        Eritrea","--","--","--","--","--","--","--","--","--","--","--","--","--","--","5.9824895829101035","6.887281726498596","6.983677189381869","7.004649989729851","7.380286672957814","7.600977017557742","3.8688427550045557","4.0494862040795905","3.5348808990826415","4.063569740830326","4.251517703507611","4.093402179258129","2.7485438573466228","2.7569750317964186","1.9188257487833498","2.268447509091848","2.2185726555304655","2.23498505418249","2.3499446166826523","2.37103726487999","2.4503407781546036","2.404862960015795","2.418451680784031","2.6478830637638544","3.0593379586648046",""
"INTL.47-33-EST-MBTUPP.A","        Estonia","--","--","--","--","--","--","--","--","--","--","--","--","76.56777559284312","64.00702461261245","61.08274966375453","55.42216362267144","61.60793863389576","67.74674204960839","82.15550504866583","62.54151022144628","59.735528104078504","68.25941535500424","56.686800823880915","55.50231653558975","61.46303012481469","63.795335149942964","70.51038013569915","69.03881785888139","72.27813304988778","63.71158294493326","61.25444325591256","59.30096871024863","74.00244827151515","69.02055554628771","66.01657611055968","68.95163748416142","67.12150994586129","68.7313289542113","71.59424784952213","78.81744911985615"
"INTL.47-33-SWZ-MBTUPP.A","        Eswatini","16.183045526574496","15.219545912943538","12.961945737198997","10.941199613827088","12.366603633987118","15.016912034708023","13.944460874902479","14.932132649406698","14.602265757346844","15.190862600036606","14.308395836671352","14.2413767507854","13.595650503409718","13.232680741302802","16.75837269645844","16.068952013461523","15.060778656975465","15.191927110027112","18.488595458058214","18.57542679183094","21.276841327755204","21.286090237501238","21.814117550864033","19.989308452143476","19.356385835715","19.972439027688516","19.606561261423565","20.4869048969977","20.27025694952565","19.486842995392664","18.47084995711587","18.39969346230065","18.475604323734736","17.053041788950253","17.956813027424975","18.24733500668148","18.668582503989768","18.874230039510508","20.46282985349944",""
"INTL.47-33-ETH-MBTUPP.A","        Ethiopia","0.8575455072891608","0.8448241860209369","0.8987615864666596","0.9961390277653285","0.9818085289964164","1.1200814203135552","1.063464710465928","1.1573700068314208","1.099715741824779","1.118527304672558","1.1027340831399999","0.9228804172545858","1.1977237338498277","1.105726532771936","0.7999674616262844","0.8301467976910631","0.6752857557719905","0.6601375347214213","0.8337174505380937","0.960554225012822","0.9946425139826786","1.0522608565927223","1.0505307195869729","1.1042923183081728","1.1478433997685176","1.2817260568669824","1.3681344117872587","1.473412511409047","1.5007728200356407","1.5095316882740197","1.6269063409897366","1.7874495411895208","1.9354534199765456","2.197073954115079","2.4206062893592133","2.4810110053757737","2.7991480220734184","2.758844776549524","2.817870467403486",""
"INTL.47-33-FLK-MBTUPP.A","        Falkland Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.47-33-FRO-MBTUPP.A","        Faroe Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.47-33-FJI-MBTUPP.A","        Fiji","23.786931067333754","23.70119598465581","22.917889007670688","19.03748144232693","20.814732821245116","20.66756337965962","24.452776720161093","20.88276703262713","20.686768710168042","23.5196559583998","25.422041533826043","22.0121388341777","22.475439631830806","23.311323906082542","23.629464259569726","25.095274826249387","25.410470050652677","25.06517564126508","24.106576070633512","25.981162113422283","32.60572439147486","33.77112985191476","28.55561096559263","31.284154260369593","41.34373619545812","35.228052700980456","38.3084925311579","36.572149026815936","24.15463294381004","24.551491111438267","22.702080293183776","40.631868707634055","25.121889124997967","30.06914083138676","36.18952071275783","44.412568278838336","43.60427309390806","43.79232194087479","44.125770531281624",""
"INTL.47-33-FIN-MBTUPP.A","        Finland","203.88948620908633","195.9888513824585","189.95654461321536","187.78711423820624","195.51801128508552","197.76768414005963","202.95077865669683","217.9051946138093","216.39796723092212","217.66819820192163","226.9611984954095","228.16571608517214","227.8402815664057","225.0062256559844","234.88837073913194","222.87732267442334","225.39056021119436","229.01648505846194","239.00829322347852","236.07069918172826","238.7121219861246","241.20809407372857","242.46966103436068","253.24462530387746","257.409068804958","241.09767086645522","253.05986618793344","253.530183350134","246.74424758592878","227.2322330644397","241.48763324867366","229.86621703679955","226.8146939411632","227.03862646565005","219.8590598955665","217.78446533374103","222.46380947084782","219.4644861793457","222.10232843284862","216.08934455766473"
"INTL.47-33-CSK-MBTUPP.A","        Former Czechoslovakia","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.47-33-SCG-MBTUPP.A","        Former Serbia and Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.47-33-SUN-MBTUPP.A","        Former U.S.S.R.","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.47-33-YUG-MBTUPP.A","        Former Yugoslavia","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.47-33-FRA-MBTUPP.A","        France","156.2840059921584","148.8926163110747","143.25237395331794","144.07723309290785","146.97172282446584","149.48022626637774","151.448546548466","152.75327630270152","154.0166346868649","156.098014227285","158.76262623559205","168.32441840182022","169.1945976524805","167.5477290679513","166.788531513846","170.84671076986308","176.01391405800175","174.34035769438893","177.60321736298525","178.91476624563475","179.67471864026248","182.61713825995676","179.37625957439582","179.3870103610157","181.0008690741643","181.4255846068881","180.5858280743325","176.29061075149167","176.69366117556328","166.3252718365661","169.635351166639","165.95061347509056","163.89118423938274","164.38463051854825","156.7075653912438","156.74887362404837","154.21085451443423","153.86067616132684","153.42647664274511","151.76210093349027"
"INTL.47-33-GUF-MBTUPP.A","        French Guiana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.47-33-PYF-MBTUPP.A","        French Polynesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.47-33-GAB-MBTUPP.A","        Gabon","39.15723669147168","42.50529440726194","39.56323658910133","51.81863394761007","46.097435186946015","38.78556489344832","33.85122674848127","38.10248595044349","39.11409838036133","47.431336430973225","45.43701849302733","45.45535286974077","45.453367744895615","41.911943929226915","41.904111137384724","38.2589464952302","38.88609619566194","39.79613477258987","37.91031870160504","42.719857221490166","31.881988920036452","33.592258256948696","32.81048965296862","31.150629922348582","30.951055598111967","32.261029962666555","32.1732698084621","31.0509236075121","30.73080519679957","29.42552635491577","33.12527143527384","32.684241179843646","39.43322382298477","38.364847646155624","38.637958960399196","35.923100077938486","34.526451172829056","32.64806750508279","27.903932886322547",""
"INTL.47-33-GMB-MBTUPP.A","        Gambia, The","3.505866059931795","3.3882000924377986","3.2856213879222427","3.181979961361415","3.3584983997782354","3.2159193616644948","2.777060701569","3.21884226706987","3.0707395516349147","2.921366064713842","2.8124836684997305","2.694642365093772","2.610373685113092","2.721853808419584","3.0415040941949516","2.7284200776196634","2.652339212586656","2.564922143071336","2.654181606952476","2.573141458907542","3.277222135371213","3.458705191644547","3.335696338284939","3.230628333781637","3.3030904565258066","3.2356558423050554","3.4105155456693277","3.4332979052962127","3.462199894630294","3.610753792493164","3.822178181463308","3.898547837826144","3.6871157499658804","3.559974161154141","3.818483094207616","3.792147555444757","3.7101614141536343","3.6634780684516506","3.578842050648741",""
"INTL.47-33-GEO-MBTUPP.A","        Georgia","--","--","--","--","--","--","--","--","--","--","--","--","60.6024522611442","38.08666755350835","30.00109729333177","30.34586766692671","32.760342920111384","34.72822487760903","36.19642237854108","36.048586576658764","31.439957684047773","29.486387483722492","35.06591839598795","31.354722751109094","32.4833248286283","37.090290648887674","33.69466811149414","42.373269911830874","42.637181640538564","43.596517278929795","47.23559286849297","44.162001817651415","45.920576408901184","51.90701565613163","54.395005871282976","57.83880632102047","61.267870656914575","61.0191086929599","62.36840953639977",""
"INTL.47-33-DEU-MBTUPP.A","        Germany","--","--","--","--","--","--","--","--","--","--","--","187.22847182134788","182.76803931011253","180.46960549059366","177.86364078423648","181.24677933860414","183.53904134928564","180.5014528174557","179.88715756929028","176.55901060131583","176.73892988990357","180.1181859085242","177.35206580163307","177.73444147776144","178.56626461525167","175.81430487018923","179.36587687178027","172.8663754983074","176.70436815033165","166.77771344187434","176.29563689254022","168.8956534778893","170.43781513896008","172.98980665377096","166.56034710622657","166.9592698025926","166.81619157860374","171.889380015749","167.045770990748","164.81351377965498"
"INTL.47-33-DDR-MBTUPP.A","        Germany, East","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.47-33-DEUW-MBTUPP.A","        Germany, West","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.47-33-GHA-MBTUPP.A","        Ghana","7.81785849938398","7.325163558652202","7.10077091741684","4.567839957947705","4.115698601376728","4.637735545226823","5.889559341062513","6.275376087567693","6.681622389776211","7.163664199891037","6.780043192845461","6.84280173731781","7.230540547792234","6.915747900724852","6.926358104974858","6.8555241534962175","7.05798424051539","6.774741065510747","5.170387445130461","6.13019327728859","7.367577745430564","7.230826784784269","6.458741958659966","5.770629359769797","6.649506131739555","6.6637426237145485","6.319170712706561","5.811722218125929","6.692176678039535","7.5039211573631155","7.542755649373349","9.255352471973827","9.275274150497774","9.525453947838429","9.44669582902275","9.478964708116354","9.092487628963909","8.817124516917522","9.8970673876199",""
"INTL.47-33-GIB-MBTUPP.A","        Gibraltar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.47-33-GRC-MBTUPP.A","        Greece","76.45163030231177","75.00105214480874","72.50922964284413","73.35447859592665","74.69029081203263","78.55236266623228","80.52930342137677","86.36195905143092","91.30725190822045","94.76597159630468","97.32144664862776","97.82009336941759","100.5702150726253","100.52648877075812","103.17725660530148","106.00208660625445","110.09921013307027","110.34790717504991","116.36122011732424","116.64405508738979","122.69245477570364","124.11928646388989","125.28519886436723","131.85577156508376","131.4562325999554","131.78316007140126","135.15858564152683","136.6713335473899","134.1085474089194","127.41840467940519","121.85970733662884","118.97985442620892","110.95767527513826","106.45979097526863","103.34186017750403","104.84977272524841","103.79102688048435","108.5159667231742","108.2582221246242","109.15799795574095"
"INTL.47-33-GRL-MBTUPP.A","        Greenland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",""
"INTL.47-33-GRD-MBTUPP.A","        Grenada","6.891625973537897","9.004139532359673","8.760308841505712","8.496824443106748","8.307948755279916","8.16248719925475","9.442471923380214","11.713734920794568","12.323914544361331","12.446812463376387","18.619931486172245","18.5940656445025","19.03200877697842","21.63988141274915","24.539986931400673","22.140409164788704","23.540420779580806","30.979180060452705","26.74403215647452","26.638273535815056","28.62980502270584","29.680871154278293","30.382572797387006","32.02608367893233","30.99777734297433","32.498228415505736","33.535114811126576","35.51874008157211","37.6698008486872","36.460505317288565","37.76429822738092","37.57255662502575","37.95506648829252","42.53482672780378","36.06114252892566","36.8926683995876","37.77609185311483","40.84336851790579","40.01758202907749",""
"INTL.47-33-GLP-MBTUPP.A","        Guadeloupe","20.964920850955327","29.249063835348572","37.04420213573975","38.82916560455049","42.30930251059945","38.142619525301455","38.870763781169565","43.7037096393275","46.68438380968044","50.06196295839575","52.973914004074494","54.315738124501095","51.10133218671736","57.96450573388753","59.67120548737614","60.87061533545851","59.929414592038924","60.62082332902876","60.032907827910954","59.54888073438075","70.51717750824551","73.86492579381697","76.70858112329742","80.64473313813686","80.14327689204762","79.86932235302294","82.75131923874277","85.92535523663966","79.7730422980095","78.70046507779128","83.5631306809367","91.4504097938335","69.5370823249581","69.24080898700684","68.09466421549692","76.99514899065608","72.1608630378227","72.89971742948715","73.3625535892934",""
"INTL.47-33-GUM-MBTUPP.A","        Guam","479.75792138790445","655.03109060051","494.07657285052835","465.1174838491835","157.8180902645969","78.64043173100055","128.83771503078032","88.6725256112665","89.72663190426155","81.48342638917207","199.92821990772674","219.0907321163839","257.38746591695195","333.7631961789612","475.8285149367656","346.7242977171083","302.1925251315683","339.11296334737165","276.678231118291","304.2096581424201","307.15398699856433","422.35588275106994","292.1272853202779","246.46935109853206","285.82551759318414","334.0656527329201","351.7638942317298","253.79611250222868","159.6237640817174","253.2835447810347","225.46861810102607","198.92539047040552","212.60730776098623","178.8189710009998","172.40707867541113","182.23685517105028","170.5441428742092","155.22735201229744","154.25317943108584",""
