,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
10,Bangladesh,BGD,8.08806438,8.637253937,10.29678495,11.32210856,12.3227695,13.5190684,13.99607954,13.99607954,15.04165822,16.6008545,17.79318107,18.8937902,20.36126906,22.92476649,24.93814672,26.65145451,29.16430594,31.67395334,34.91426731,38.23014745,39.33935685,39.30027155,43.05246058,44.55724472,46.70693635,52.49422654,57.50687399,57.71011584,59.52654692,61.10740308
11,Barbados,BRB,0.066699837,0.064738077,0.094164475,0.092202715,0.090240956,0.092202715,0.088279196,0.084355676,0.072585116,0.092202715,0.074374634,0.062776317,0.056891037,0.056891037,0.058852797,0.051695148,0.05270089,0.036961025,0.03339064,0.032032888,0.031680878,0.032384898,0.037061599,0.043448062,0.027859058,0.034798679,0.03922131,0.042730556,0.039823575,--
12,Belarus,BLR,--,--,35.53781534,32.99260108,27.37728404,24.87058362,27.20232119,29.33964643,29.980844,33.43942483,38.08519269,34.97441296,32.91480864,34.89669204,31.89630487,39.48140176,40.78448251,40.37605421,41.33294336,34.52191533,42.0622796,40.90063293,40.27886559,39.45890991,39.01590068,33.67258759,33.44525583,34.41093003,36.50251567,36.21689625
13,Belgium,BEL,19.24628726,20.43314102,21.05853056,22.10004089,22.59635417,24.99839766,27.83903126,26.55593348,29.2458492,31.13757034,31.29521376,30.89611648,31.84197705,33.9232694,34.569807,33.98313399,34.97888172,35.24029045,35.00083207,35.34405574,39.51171091,33.79394857,33.69484202,33.92483536,29.71514845,32.50760997,33.04826066,33.42387061,34.39223171,34.4719058
14,Belize,BLZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Benin,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077902713,0.037150648,0.037150648
16,Bhutan,BTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Bolivia,BOL,1.5917,1.379473333,1.697813333,1.592761133,1.854861067,2.387753738,2.055913137,2.623736766,1.703470885,1.76221126,2.467095765,1.605570259,1.997172762,4.385948026,4.190146775,4.131406399,4.699230028,4.914611404,5.621453921,5.541175408,5.325794032,4.699230028,6.246059912,6.598502164,6.261724012,5.286633781,6.24213577,6.234303786,6.269280837,5.715087981
18,Bosnia and Herzegovina,BIH,--,--,0.930537532,0.74525495,0.770009281,4.553739098,0.260218926,0.260218926,0.371741323,0.371741323,0.557611984,0.557611984,0.297393058,0.297393058,0.557611984,0.761470129,0.761470129,0.609176103,0.59013935,0.399771818,0.437845324,0.494955584,0.456882077,0.456882077,0.321721129,0.380735064,0.397867997,0.432133862,0.431389533,0.415485243
19,Botswana,BWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
