,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
10,Bangladesh,BGD,1.4746372220000001,1.5190661439999997,1.6242928899999998,1.680656078,1.787466529,1.863492129,1.84978423,1.817120221,1.8493411509999997,1.986543594,2.00421124,2.088722694,2.1162805500000004,2.22390338,2.187274916,2.182747671,2.206445049,2.164427001,2.20733425,2.211954797,2.209841116,2.1832669590000005,2.209169475,2.13274313,2.123231109,2.2282054599999994,2.223007579,2.134116606,2.102232919,3.2374361002477023
11,Barbados,BRB,5.129250943,5.397652055,6.129986006,5.901848204000001,5.393130685,5.486215798,4.737924157,5.445904819,5.332006638,5.564000859,5.726627183,5.868978588,5.86209555,5.798710097,5.760885378,5.584040763,5.296487936000001,4.944444756999999,5.789709825,5.748309383,5.669687163,5.990751886,5.655943233,5.826031955,5.073104221,5.267587799,5.257235093,4.942791963,5.294501007000001,5.06313818259736
12,Belarus,BLR,8.27690675197389,10.522325742682522,166.9136046,153.4088035,16.30634456,17.17571966,16.71305024,14.87700805,13.4448969,13.44003615,13.8123518,12.20555858,11.28403085,11.03731991,9.269915656,9.527562411,9.24255927,8.254818398,7.580253578,7.042345664,6.956775724,6.805035854,6.747558720999999,6.383748886,6.295344937,5.569280008,5.6589087440000005,5.502748021,5.653383153,5.3772682137192
13,Belgium,BEL,6.746757257,6.861901967999999,6.780421705,6.728092653,6.930324762,6.826281905,7.126934962,6.899612638,6.931472341,6.649862517,6.558236032,6.47465307,6.33159375,6.468004905,6.328639476,6.125573845,5.956883289,5.771523804,5.923594171,5.51605109,5.770252695,5.300455454,5.113783124,5.244169095,4.821834045,4.783961967,5.011116837,4.960809766,4.910081688,4.921035738
14,Belize,BLZ,5.458698425,5.545969677,4.149066692,3.894334702,3.707402736,4.555154818,4.01175914,5.982473782,5.672120599,5.435114957,5.175657166,5.38682372,4.977441325,4.466268323,4.106437042,4.313276945,4.733713016,4.443762724,4.152628397,4.371047267,4.97751796,4.26012534,4.321467056,4.648666526,4.443906389,4.786917624,4.794120993,5.232618412,4.541978399,4.7049027432621875
15,Benin,BEN,0.8221059849999999,0.921905355,0.994890177,1.033663126,1.060068968,1.07889894,1.128941982,1.155014835,1.197682038,0.558154046,1.404828673,1.517937318,1.6620191350000002,1.8654360610000003,1.883465133,1.738348483,2.285770974,2.54584287,2.481998821,2.693069277,3.02458539,2.738479621,2.479765647,2.35710207,2.343009465,2.5460240479999996,3.113337381,3.013660463,2.8253556209999995,3.6552296004161793
16,Bhutan,BTN,9.593913212,9.808830877,9.523913438,9.374891682,9.54770532,9.522396191,9.88930297,9.456620776,8.731076799,8.168495016,7.874154167000001,8.022705629,7.995797987,8.259523106,7.498130980000001,7.919285398,11.98905062,12.65682311,12.48143034,12.12560127,11.59867315,10.45159796,9.660386467,10.47868665,9.484820501,9.314468169,8.857704968,8.408217777,7.698527961,6.9584112829680596
17,Bolivia,BOL,3.278847647,3.064960954,3.2558472099999998,3.080680414,3.287561852,3.599091619,3.378145598,3.609853017,3.188082431,3.566020835,3.651282259,3.072923461,3.2705086970000004,4.280610659,4.261589614,3.998253693,4.19947604,4.315200902,4.172638973,3.978860755,3.877234034,3.8146079479999995,4.301237459,4.081651383,3.904051934,3.913342351,3.8874719870000005,3.6780390869999997,3.644573419,4.126959628406642
18,Bosnia and Herzegovina,BIH,4.935567067979991,7.364867274092775,20.99233074,15.50202804,14.6741661,20.14158324,8.125062786,8.482220092,8.590154779,7.921690448,8.316453408,7.996601935999999,7.671557228,6.396345862,6.29479265,5.600207106000001,5.295247687,4.731095778,5.144498125,6.403968172,6.913990032999999,6.576758179,6.399314492,6.382852613,6.111952501,5.880046002,5.795881601,5.54048313,5.455647531,5.309274382959313
19,Botswana,BWA,2.6059088330000004,2.538279956,2.991711978,2.848324283,2.824319624,2.685779121,2.413027731,2.310820244,2.467109193,2.130164307,2.740500093,2.880601221,2.845338082,2.701790705,2.590762747,2.632722465,2.593364552,2.460039938,2.409694924,2.441030229,2.316881168,2.291854826,2.168357976,1.933004923,1.879020394,2.4288584629999996,2.498062742,2.207715346,2.073427289,3.2630364154882647
20,Brazil,BRA,4.041917153,3.952970002,4.050131071,4.006439978,3.9715618739999994,4.048288968,4.22096473,4.276685668,4.39780195,4.472568229,4.410179868,4.235675672,4.189733229,4.208472163,4.168723155,4.148149361,4.092963384999999,4.103904022,4.094589459,4.046462391,4.123084105,4.112765789,4.139096517,4.132043546,4.211385417,4.303721136,4.377799532,4.356292151,4.263715578,4.4424482663590155
21,Bulgaria,BGR,14.88645066,12.83270586,13.40231867,13.11722902,13.15586721,11.66038206,10.94939852,11.68753305,10.10220064,10.11175397,9.690190411,9.341694971,8.964002795,8.652257843,8.036175780000002,7.857182431,7.540664356999999,6.733740206,6.243531906,5.867372906,5.96475403,6.246544555,6.051970011,5.685492116,5.907969781,5.981181363,5.511882356,5.3717852090000004,5.191572051,5.169163248785965
22,Burkina Faso,BFA,0.862558057,0.91489216,0.9231798629999999,0.9900267400000001,1.089777815,1.054023346,1.0098794,1.499432429,1.2552292199999997,1.216641961,1.084805178,1.130673721,1.135177339,1.165263813,1.004603963,0.981777831,0.911083288,1.239746618,1.279677328,1.167654564,1.1752725889999998,1.255619971,1.390739905,1.5761853770000003,1.406901009,1.7207101499999997,1.367355731,1.589543618,1.217298237,2.799173144685126
23,Burundi,BDI,0.936993192,0.9951165840000001,0.90633363,1.090090744,1.180891803,1.239740617,1.406722025,1.402515582,1.3523988749999998,1.3180337289999997,1.095635031,0.919689528,0.8485035979999999,0.671624781,0.746644957,0.6202415709999999,0.681611579,1.0306053819999998,0.6469012140000001,0.629223449,0.686369868,0.726515997,0.6520665639999998,0.690406948,0.574674241,0.8277691189999999,0.970705561,1.099936861,0.92083207,2.555688096187637
24,Cabo Verde,CPV,1.284321999,1.266506761,1.455328259,1.373012848,1.527394663,1.392088984,1.471731547,1.363471458,1.2645434499999997,1.130605059,2.650373544,2.779738963,2.8693328200000003,2.72435764,2.856854187,4.182990122,4.035439435,4.139433713,3.933523581,3.7737806149999997,3.9819513279999996,4.557715753,4.045458725,3.9496485779999997,4.233921276,4.141501283,4.13115372,4.226369285,4.091440891,4.44639427111311
25,Cambodia,KHM,0.496521823,0.48981656999999995,0.460330631,0.442234319,0.680298437,1.757902496,1.824462951,2.066117733,2.30696776,2.107281973,1.763869357,1.739106418,1.628360772,1.631256394,1.525256275,1.527835773,1.493053445,1.589507935,1.563624828,1.9306796449999999,2.083825214,2.0148107960000003,2.108197262,2.080445207,2.143570264,2.2940185289999997,2.676904745,2.6448041679999994,3.103540826,3.5279412992199255
