,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
61,Equatorial Guinea,GNQ,514.0357807,621.4757187345692,639.6870482615966,625.3265022042802,624.5905511746406,644.3320226153338,664.0688443541629,746.1857227504152,760.0261276108927,774.8437454815613,718.5994896871281,755.9881168594317,810.1018901567849,792.4994447722906,642.3175999,663.4001469,669.9404423,669.8130016,692.7636214735114,714.6998655694338,723.4715135130238,741.487291664629,737.4179327239444,782.627622970413,768.9444999901755,2064.8107425003736
62,Greece,GRC,480.20786619999996,470.798224,477.3342572,474.3204825,478.6759486,494.6545899,482.6326416,512.3008007,534.5885035,457.02470170000004,454.93367570000004,477.7356399,484.33853099999993,513.369291,539.9172561,551.0101781000001,523.1143151,600.5887159,582.8127085,546.8017785000001,548.7314828,596.6784464,593.0709022000001,590.9509368,597.9301841,1942.1366582397707
63,Grenada,GRD,1981.1892239999995,1742.3722899999998,1634.565011,1680.3489129999998,1629.122722,1692.158925,1770.797506,1881.927355,1945.4374149999999,1930.3693640000001,1876.8057749999996,2024.546927,2081.59828,2232.493431,2230.90322,2261.4837780000003,2248.3800760000004,2338.447693,2280.070678,2207.103023,2185.4469879999997,2140.4361329999997,2020.7523829999998,1983.867947,1897.840665,3196.097363597544
64,Guatemala,GTM,221.7236213,217.0876789,221.095292,209.607993,188.9489495,218.6320656,246.4203267,255.0168285,250.7121991,249.6405247,237.51725290000002,238.58756319999998,263.78055290000003,249.2055153,252.87081510000002,370.4207665,375.305518,387.009159,385.8438803,385.37888060000006,381.5912809,389.08638540000004,397.2574369,394.02338619999995,393.6746843,1761.8715331142894
65,Guyana,GUY,2774.492028,2642.922571,2423.179448,2481.448412,2406.688352,2503.0778010000004,2572.974361,2527.301626,2502.204047,2490.712604,2448.1403379999997,2512.67485,2520.152466,2580.207496,2579.291721,2731.039703,2713.257084,2658.036373,2636.646773,2478.1017,2568.948991,2500.321359,2365.553697,2271.947205,2314.496434,2432.751791
66,Honduras,HND,543.7750689,560.5884315000001,574.5652283,620.8024939,611.795035,664.4369293,678.3178239,691.0022935999999,666.3706285000001,688.3733830000001,735.9134241,742.9706926,760.1677262000001,752.112879,791.0908486000001,794.4100076000001,802.3545286,788.0726486000001,793.1000565,845.9972437999999,877.0756129,833.5627703000001,853.210745,863.8213607999998,883.9215093,2177.8569602954326
67,Croatia,HRV,350.0757335,357.3667628,363.0783448,364.5144994,371.2259141,385.0918574,389.426516,397.3781855,399.4988292,414.9624926,417.287589,416.01444080000005,421.27049080000006,424.2943448,439.7030045,449.76585700000004,466.1382611,485.0996287,501.5596362,544.6265973,561.6534058999999,577.9944263,599.1556198,605.7940378,636.571834,1952.5642444205555
68,Haiti,HTI,2820.410168,2827.844498,2775.218003,2813.7104649999997,2941.6132420000004,2951.913093,3122.335609,3255.4984510000004,3417.5685270000004,3544.3876159999995,3626.747161,3713.513869,3661.322241,3515.094503,3558.085941,3503.642864,3424.1608520000004,3416.0309460000003,3293.8846350000003,3149.565141,3152.003605,2865.3747399999997,2853.064865,2814.98269,2741.574884,2819.875852
69,Hungary,HUN,8907.791984,8054.356723000002,7755.394416,8249.536449,8293.412926,8255.768914,8847.785182,8584.100499,9036.654297,10038.31192,11091.54887,10589.466190000001,10804.64172,10731.32864,10524.2507,10524.8775,12734.00662,14746.031340000001,16353.831269999999,16911.07978,17023.16682,18157.5981,17630.07147,18178.13901,17916.12042,17478.89304
70,Indonesia,IDN,2460.465451,2324.5393010000003,2580.969354,2634.674016,2738.399704,2796.2515780000003,2801.2083629999997,2881.1283410000005,2885.726511,2737.736653,2899.426618,2973.042708,2862.795738,2949.3004170000004,2821.9969159999996,2661.4491849999995,2882.399025,2898.153368,3129.127764,2873.876109,3042.434021,2980.176157,3067.742494,2870.0987649999997,2762.505934,2777.8753239999996
71,India,IND,2583.888077,2645.673237,2627.3400079999997,2611.990438,2578.465978,2799.375762,2796.154736,2834.402946,2912.947365,2957.311486,3012.195,3020.6211949999997,3037.266965,3168.5290210000003,3169.932642,3214.674121,3175.799871,3149.576553000001,3087.566331,2869.920712,2930.588524,2828.404891,2709.2977279999996,2579.472543,2414.484002,2481.754645
72,Ireland,IRL,1150.7177359999998,1145.838466,1195.482654,1187.691456,1199.078373,1263.821163,1318.9588490000003,1305.956003,1344.2791789999999,1369.3115410000003,1436.4315639999998,1430.1422289999998,1324.660962,1371.5840699999999,1379.41378,1355.283577,1510.597899,1511.58665,1265.625736,1080.153399,951.4094470000002,1009.348066,974.4645561000001,1006.6981259999999,976.8581462000001,2299.5359278347555
73,Iceland,ISL,918.1334355,899.8788191,955.7529576999998,896.2994449999999,915.4372309999999,937.3859462000003,932.5038538999999,929.9178143999999,943.0377379000001,923.6999662999999,949.8654464,923.3067195,951.5459668,952.0209287999999,1114.304741,1157.95786,1143.8787009999999,1152.459278,1078.167027,1081.923671,978.2033868999999,922.0987782999999,970.3181583999999,907.0794994999999,917.1189872000001,2226.609492071907
74,Israel,ISR,3552.858582,3574.005929,3644.1947600000003,3655.966843,3844.2866799999997,3934.959561,4008.476236,4041.1676700000003,3955.6276270000003,4011.224779,4083.831697,4008.268032,3991.977567,3953.184508,4078.2105420000007,4062.979049,4053.883437,4012.654245,3858.434521,3678.511133,3893.266604,3610.812169,3537.36317,3567.6293539999997,3470.763129,3428.5572159999997
75,Italy,ITA,4492.853071,4555.562154,4796.144252,4006.1414449999997,3600.8251950000003,3303.138805,2911.282138,2575.552687,2610.019746,2406.257306,2397.202335,2324.54767,2674.255674,2891.092834,3383.0746770000005,3358.971122,4012.784813,4267.99306,4428.086933,3944.2882670000004,4234.851064,4670.820952,4398.944146,4786.592755,4434.639121,5526.087776147908
76,Jamaica,JAM,451.5115003,445.03536740000004,442.23938330000004,439.21995289999995,430.6399345,437.930061,440.8920547,433.61318430000006,437.40342300000003,434.8084199,437.96593210000003,431.98146619999994,426.01639040000003,423.7140573,433.50647549999996,436.9270718,443.1654152,440.46512350000006,443.5401361,456.94954529999995,464.41340329999997,461.4656863,454.8357504,468.6365897,505.99651229999995,1838.7682026722025
77,Jordan,JOR,1704.814629,1520.614526,1102.747265,856.8944141000001,618.8666918,522.7973423000001,595.7127732999999,552.1797547,578.9148667999999,498.40818939999986,473.37926669999996,435.87611979999997,485.2886369,511.2523546,497.86863089999997,498.5427885,485.4189023,560.6182143,593.9464531000001,535.8168781,505.4022651000001,600.2852428,737.2264232000001,690.3176796,650.401508,1988.184164999967
78,Japan,JPN,175.02144405552943,232.0555908559855,239.12258301175444,246.1019467590856,248.03717262615464,266.1994558,270.1361086,266.8412548,295.86500939999996,289.1068361,280.7322372,276.504664,316.073494,320.0652823,259.38617719999996,258.8576136,254.4462132,254.2460489,251.27531409999997,360.4949195,370.2600682,381.24231460000004,390.7904317,396.9136176,416.83822699999996,1767.3393929948656
79,Kazakhstan,KAZ,536.5337804,1145.694935714113,1178.9082525352808,1141.7449988397257,1396.2259088211,1433.6059611656644,1487.401050766599,1692.700173161738,1723.5561494621052,1763.0287111503658,1636.7640719468045,1733.8934981660818,1872.1929917074356,1825.8427870108308,1640.653671,1686.1606760000002,1669.025838,1737.528523,1580.556981855003,1632.838965211245,1647.4673479031533,1728.7703994521908,1695.027336258425,1768.7429923972572,1741.3554457206799,2894.5386395678256
80,Kenya,KEN,2167.3396079999998,2306.6434719999997,2534.3410280000003,2814.188231,2958.40773,3210.132036,3454.8548509999996,3726.157766,3377.6350740000003,3708.7052130000006,4002.6712840000005,4033.318968,4170.476147,4233.487325,4332.667740999999,4364.219091,4412.527118,4564.987830000001,4629.777921,4649.7657420000005,5045.487749,5216.587809000001,5248.519891,5231.67546,5289.275832000001,5413.347857
81,Kyrgyz Republic,KGZ,697.0648212,827.7140021,796.6433830999999,1081.4006470000002,1130.102643,1249.668474,1287.75657,1435.237295,1396.893852,1440.358539,1276.9561779999997,1318.101558,1249.805306,1192.351479,1157.0489810000001,1073.104378,1007.2417519999999,886.2604295,1139.765927,1381.3309960000001,1287.77379,1219.992534,1294.974195,1195.900535,1196.8663060000001,2483.132204358254
82,Cambodia,KHM,318.38021160000005,319.3241662,323.94807710000003,337.9456326,321.4809118,329.17690739999995,365.8742253,377.0433564,381.35903310000003,405.08065750000003,443.4263345,425.63415810000004,430.04481680000004,451.6189524,453.8068586,460.5093132,461.1366575,466.7071598,456.09434029999994,449.5265438,480.771837,512.6784837,551.0207098999999,487.37843089999996,515.5110213,1862.2202407719863
83,St. Kitts and Nevis,KNA,43.35973414,118.8982674,122.7269488,126.79890999999999,129.6307985,138.0581336,135.9485331,139.05107859999998,141.9769719,140.9798597,129.64965729999997,128.7179939,128.83146399999998,129.6690547,13.95845267,16.53211363,9.548060161,9.562510129,127.6911094,130.3125626,135.3564514,113.0904476,127.90813529999998,154.97403390000002,150.0136537,1537.2614119999998
84,"Korea, Rep.",KOR,4344.172729999999,4601.700154,2978.4112059999998,2472.2174170000003,2220.420361,2401.120167,2610.041945,2490.347643,2633.261874,2259.656414,2037.6195589999998,2384.742732,2574.3533309999993,2709.24976,2779.195902,2662.8007350000003,2666.013336,2927.241223,2975.9119960000003,2770.8323579999997,2275.760166,2412.480702,2468.998816,2356.6450019999997,2387.2751940000003,3532.4556960467326
85,Lao PDR,LAO,8874.105015000001,9353.421189,9262.081979,9266.942575,8823.252466,7705.407158,7711.178706999999,7409.850995000001,7066.88486,7266.97253,7676.837039,7982.850348000001,8204.726845000001,8549.502912,9387.437104,9428.811286,9170.532565000001,8773.896703,8612.233705,7951.723943999999,8329.478275,8056.4043010000005,7722.190204,7312.1540049999985,6861.106667000001,6548.405559000001
86,Lebanon,LBN,2949.284137,2791.674731,2335.409193,2058.6496260000004,1893.9633649999998,1849.585281,1839.9835260000004,1821.351986,1796.18086,1663.9150600000003,1618.4600109999994,1759.160865,1763.257557,1889.954129,1961.1046160000003,2022.5643300000004,2113.710733,2179.8138910000002,2106.3636890000002,2055.824686,2148.6535510000003,2066.637569,2170.585832,2156.16201,2176.8433059999998,3308.5824372039747
87,Liberia,LBR,307.10410069999995,316.9410137,329.8283525,336.4765956,354.52630560000006,345.9239012,358.3883738,364.4852328,366.772147,385.2237513999999,382.6833549,401.0405639,403.08517140000004,396.8916845,465.66869429999997,487.4037298,490.0371823,499.59244209999997,512.6079503999999,509.9605886,528.1039857,561.4243365,561.4755812000001,555.9373592000001,555.1377007,1908.6369367465393
88,Sri Lanka,LKA,3331.816711,2772.8963949999998,2299.510602,2050.62268,1717.039939,1598.099046,1376.237993,1318.570381,1217.719221,1063.447718,986.0283749,1046.21164,1063.599981,1157.721065,1166.356665,1210.8900939999999,1198.008399,1168.386621,1166.2866060000001,1109.1739619999998,1225.684059,1207.075728,1194.455383,1073.856855,1155.6124539999998,2431.0109668802597
89,Lesotho,LSO,228.07478080000004,582.8474640676483,599.9533389166749,565.6696765937705,728.8118404621564,750.9356750550654,775.2725926193563,874.0271382241858,890.165759173203,908.3134085237899,842.6118170033685,888.0693630478355,953.553719894119,932.0684449970248,803.1741442000002,703.9961953,879.4188507000001,892.0792905999998,829.5588749106427,856.1709290295963,865.8450093971752,893.6123795183651,884.9707607761718,934.5727803672081,918.7780172278856,2226.661379079281
90,Lithuania,LTU,1473.38861,1518.489277,1503.678122,1502.215639,1509.939317,1437.6468810000001,1445.9336529999998,1498.001882,1516.610834,1537.522625,1516.6358549999998,1548.316154,1534.7217599999997,1603.937485,1599.1612170000003,1685.099737,1698.5853270000002,1662.60258,1621.264964,1599.516711,1531.756968,1587.072071,1634.697418,1616.613645,1561.873342,1537.2614119999998
91,Luxembourg,LUX,1240.94112,1217.814242,1358.179054,1397.644383,1248.1837679999999,1260.423374,1485.0865140000003,1343.634289,1435.870942,1338.7039970000003,1311.02607,1261.304828,1233.480402,1358.538852,1335.126035,1359.372998,1421.3307730000001,1464.729003,1461.102332,1360.676259,1390.53535,1506.064703,1427.625556,1300.8219880000001,1262.383409,2617.900459301786
92,Latvia,LVA,1961.642714,1846.5005699999997,1807.0578699999999,2289.0215129999997,2056.3425,1879.094587,1836.6696940000002,2047.4227449999998,1792.827165,1943.4255809999997,1731.708568,2001.3357829999995,1851.9126499999998,2071.498462,2066.583929,2181.1437370000003,2055.6860460000003,2156.555797,2043.5269030000002,1887.2034079999999,2012.3158059999998,1993.328817,2090.3939739999996,1803.2101079999995,1781.504425,3064.728201349038
93,Morocco,MAR,1386.5060289366024,1564.2806286813036,1609.4729364360444,1650.6817636444684,1642.0603911970002,1685.05990014549,1749.7055768372466,1994.2491984524981,2030.5261474387387,2077.8535012789443,1929.2811430983165,2045.4433265194286,2210.5634585327534,2155.0545359781245,2187.6499466632895,1745.9744309999999,1913.556359,1927.9788919999999,2067.967759,1646.3122720000001,1898.2884210000002,1815.529957,1711.7971129999999,1580.418443,1538.2641,2873.9550045521983
94,Moldova,MDA,1560.484017,1720.3187850000002,1488.644726,1380.1950869999998,1184.488319,1172.65451,979.8171522,951.8311937999999,951.3148505,944.3664497000001,999.6542112,997.9959447999998,1058.269665,1022.936569,1041.694941,1185.6794710000001,1331.884898,1376.434902,1361.676113,1392.4621719999998,1449.4684,1557.020629,1689.6160230000003,1825.0156239999997,1828.1013879999998,2956.602138653376
95,Madagascar,MDG,455.9865136,442.2561656000001,432.38739910000004,423.52537580000006,411.46182949999996,405.8777738,401.08869139999996,402.0197991000001,395.94851800000004,393.6831774,404.9631534,414.15371760000005,407.4372791999999,417.0752441000001,420.61497149999997,414.2083164,414.716898,420.693711,417.2386121999999,420.9653947,423.2676897,428.3472455,424.50870030000004,427.66785580000004,442.66472680000004,1798.0005445025276
96,Maldives,MDV,629.3820688999999,634.4217232000001,657.7868228999998,678.8414889,657.6237861999999,697.0039832,702.2343994,712.571977,750.4431581000001,775.3744468,851.2216556,886.763795,873.1958017999999,909.0631877000001,919.7979038999999,945.7237672,1006.501642,1007.574841,1027.1742060000001,999.4869447000001,1053.452495,1053.50989,1067.780253,1094.72587,1111.422168,2378.728218831716
97,Mexico,MEX,1210.9672289999999,1454.526502,1562.958028,1648.2725269999999,1599.375458,1687.351435,1820.055355,2064.7112460000003,1913.699956,1891.801187,2107.8147289999993,2145.9644949999997,2172.4363259999996,2281.3162620000003,2405.4826780000003,2558.4952329999996,2522.3315789999997,2708.468974,2777.663925,2591.760177,2601.4500550000002,2670.6514079999997,2678.531091,2979.643471,3003.451045,3976.397159234582
98,North Macedonia,MKD,375.1425905464768,470.46089839999996,487.3123786000001,511.73495180000003,538.7454408,576.9160361,606.5374196,607.3718411,621.445628,608.0036918999999,568.2172404,662.9614946,604.5074342,620.7567081,641.0936098999999,683.9049978999998,673.6487973999999,681.0929990000001,712.2882555,712.0063584,726.0813157000001,736.4809538,749.9440718,777.6101787999999,794.3003203,2097.053504344277
99,Mali,MLI,126.53738578674843,147.08973682542924,151.72519533779888,156.52149277620757,159.12999107547495,138.0581336,135.9485331,139.05107859999998,141.9769719,140.9798597,129.64965729999997,128.7179939,128.83146399999998,129.6690547,130.659244,127.2300127,125.68586650000002,126.6507207,127.6911094,130.3125626,135.3564514,113.0904476,127.90813529999998,154.97403390000002,150.0136537,1537.2614119999998
100,Malta,MLT,697.613371,712.676171,722.4017884999998,715.8626425,681.1114180999999,682.6685587000002,694.1802667999999,700.0518017,687.5077110000001,694.5613852000001,703.6366772000002,720.4456821,725.0092438999999,747.0191842,748.746102,758.3651056,744.941109,751.1784322999999,753.2494092999999,721.8144567,756.3471446000002,778.8436577000001,798.6300243,780.1397727000001,763.6318511,2101.104994112052
101,Montenegro,MNE,483.79763909999997,502.0662813,505.95690610000014,486.93825160000006,481.7015098,485.5969829,485.20479819999997,498.7706253999999,493.06689430000006,492.0781055,496.4450783,493.3741364,504.10206380000005,508.8264333000001,524.8444994,526.1268702,514.1191387,515.5277236000001,514.1681353,510.1577955,507.57547400000004,518.1107684,549.4165512,580.4846282000002,596.2437898,1915.409418629867
102,Mongolia,MNG,4394.54209,4603.733175,4502.54008,4510.582152,4511.794963,4780.412596,5014.988829999999,4835.741945000001,4842.443938,4730.229683,4739.065925,4839.4655299999995,4873.2616259999995,5020.381932,5085.885701,4989.46793,4925.112417,4908.898261,4848.01369,4722.106039,5025.320916,4636.701904,4646.255241,4600.182976,4325.523712,4233.043857
103,Mozambique,MOZ,4966.893577000001,5105.1082049999995,5159.648619,5459.6234079999995,5315.24487,5391.414081,5202.047275,5475.188739,5684.788594,5913.3022089999995,5826.0777689999995,5954.041771,5501.117743999999,5933.215840999999,5769.326707,5802.71629,5833.773934999999,5862.217261,6752.708981999999,6484.118585,6934.590198999999,5649.697724000001,5906.1410479999995,6415.9907140000005,5595.654625,5817.636603
104,Mauritania,MRT,306.2163986,307.9886193,307.0613465,306.6836642,309.247813,311.07151380000005,311.13528660000003,314.1635877,315.7115301999999,326.6779019,338.6525823,343.9660793,342.45625739999997,347.15596099999993,347.4699988999999,354.701781,350.29319219999996,352.8104106,361.2640856,368.9500832,377.98562749999996,390.82748489999994,374.3073145,417.30462339999997,434.4645365,1781.444215849981
105,Mauritius,MUS,3854.366028,3763.8144829999997,3808.4772209999996,3967.8713399999997,4055.200552,4053.690586,4131.236334,4258.7567770000005,4162.8692009999995,4307.930432,4430.227856,4407.618864,4337.380524,4197.593862,4239.645749,4095.143085,4047.318023,4054.495004,4082.723367,4073.2380420000004,4225.094582,4177.025547,4357.809714,4360.305936,4553.026901,4431.514731
106,Malawi,MWI,398.519087,397.09645330000006,411.337335,420.5147503,425.87608739999996,432.5363789,442.4368496,441.3490797,438.24244410000006,450.1044818,450.05785749999995,446.0109676,440.2513158,449.5780944,470.98975669999993,477.29087649999997,485.9415371,500.4320471,481.0217578,477.471128,473.849732,467.2186239,462.6803458,464.0435021999999,460.2390695,1825.42709117306
107,Malaysia,MYS,603.3632462999999,640.5510649,715.2117529999999,710.728389,733.2243714,728.8794587,763.3232736,777.4240716,883.4866247000001,853.5768581,847.7606256000001,942.6522368999999,840.3147471000001,825.5789241,799.3213342,875.1197368,918.0946984,882.5171823999999,869.0206824999999,942.2071599,990.6722804999999,1056.469766,1072.2183400000001,1035.576297,1079.870074,2352.7266460669093
108,Namibia,NAM,441.03457169999996,423.96992360000013,404.347062,423.5186614,430.5710293000001,451.5047182,456.4838767,433.8555256,448.40426420000006,470.01098039999994,461.8931922,440.12593019999997,438.11426780000005,425.17027390000004,466.06753800000007,489.65242409999996,471.4453801,505.950436,526.3965068,547.4264051,643.0656876,649.2563262999998,692.9539268999999,684.1541136,790.2168508,2042.5918344611578
109,Niger,NER,463.8337282999999,451.78191050000004,460.96230149999997,449.73205049999996,470.71764110000004,481.79767689999994,486.97669749999994,501.07021169999996,504.15212479999997,506.29688389999995,512.7470971,480.6048468,477.0412704,468.5470074,457.90496870000004,450.07873679999994,438.84354840000003,432.2646121,441.19019999999995,413.2116289,429.90867919999994,425.51741289999995,444.9495605,453.06004989999997,474.29788210000004,1814.1117606709188
110,Nigeria,NGA,2705.608743,2641.0294480000002,2569.1753350000004,2624.648843,2496.1727079999996,2577.529684,2680.10207,2643.123536,2459.83454,2396.6921239999997,2320.376718,2336.4458380000005,2314.2025799999997,2375.0061309999996,2383.05568,2414.1617899999997,2536.978045,2527.408412,2564.775642,2466.524041,2640.2389110000004,2653.403657,2566.574313,2565.670456,2473.4068829999997,2490.206419
111,Nicaragua,NIC,1680.962391,1703.3164379999998,1813.8858460000001,1786.451941,1827.6966730000001,2014.0204999999999,1986.8369710000002,2083.487676,2240.067318,2390.494731,2390.097939,2391.228193,2477.48975,2400.765918,2462.985059,2519.004925,2390.324614,2402.426395,2337.2713870000002,2304.026675,2222.629692,2163.982113,2039.011896,2057.86133,2034.5126300000002,2131.681888
112,Netherlands,NLD,727.5494961,731.8731675,710.7222713999998,720.0684972,768.3654600999998,821.7984365,821.903136,873.9301926,844.1096432,788.7001744000002,723.4732028,722.0489782999999,702.4570684999999,704.0038999,698.6055105,679.8455382000002,690.0004600000001,704.9698003999998,728.7650527000001,728.3953361,769.4945452000001,769.7866476,778.1694647999999,758.9021227999999,783.0799615,2097.991010314166
113,Norway,NOR,13703.175689999998,14818.4564,15242.95372,15624.70811,15511.060180000002,15871.086990000002,16547.87946,19006.44101,19348.547590000002,19839.01095,18431.92617,19621.840509999998,21300.073959999998,20727.86675,22120.4303,19256.51541,19155.85252,18167.4919,15832.0338,14643.2834,14890.425669999999,15370.693590000003,17344.34751,17266.095,17922.70379,16389.281855513895
114,Nepal,NPL,2683.178895,2231.8061420000004,2052.962927,2003.7156770000001,1892.681507,2053.942093,2109.772429,1989.9941820000001,1823.459178,1613.782327,1614.209768,1663.739288,1755.130026,1832.2786070000002,1803.4632420000003,1810.327263,1884.545121,1904.096886,1928.966361,1712.526096,1730.087676,1777.1061539999998,1741.7226059999998,1595.98939,1591.667659,2883.197752075929
115,New Zealand,NZL,5941.5862560000005,5870.233857,5356.5097399999995,5059.864625,4426.668195,4290.693467,4252.611618999999,4069.687292,3981.499468,4136.751144,4224.277198,4288.382631,4288.193851,4461.30532,4493.687215,4540.908156,4688.391022999999,4709.844886999999,4823.125995,4531.286463,4819.040782,5049.426631,5167.010353,5078.6263420000005,4942.875483000001,5875.642499148175
116,Pakistan,PAK,3573.073404,4025.6565809999997,4451.0892,4495.725596,4613.295525,4533.902093,4752.5066799999995,4444.968753,4646.879204,4634.427212,4735.6580380000005,4737.580865999999,5102.018718,5012.945255,5178.929243,5145.601382,5543.057842,5571.712447,6046.69905,6257.648402000001,6764.374759,6301.293308,6871.87117,6394.941937,6905.843440000001,7219.308498184885
117,Panama,PAN,527.5760994,507.81185899999997,488.6451754,457.0425469999999,511.3640079,497.1676184,495.1563175,493.28123899999997,487.3022325,528.6323271000001,487.8280745,498.2995828,527.1309808999999,499.2817675,486.6490706999999,483.9738356000001,508.1577107,480.8005063,478.1883971,484.0650005,483.6921183,471.2163133,395.65893930000004,394.6062255,394.6396693,1786.5181126612401
118,Peru,PER,224.06689280000003,215.79696380000001,222.652686,215.51247039999998,208.1229481,214.5916845,214.28177140000003,221.7878109,228.75567099999998,235.5978341,244.73543930000002,258.241098,255.9205865,242.56218529999998,253.1206505,251.7238087,245.88755220000002,256.9282074,261.10415090000004,304.761894,302.19307349999997,311.26291970000005,300.3242802,269.3103661,279.21041230000003,1667.959826997567
119,Philippines,PHL,3782.7202759999996,4167.3655850000005,4588.845506000001,5487.608915,6460.481982,5346.875562,5359.4098030000005,5818.349026,5083.249623,4587.4934920000005,4634.72585,5145.885754,5065.984507,6216.739177,7370.6528769999995,5055.9663199999995,5264.398658,4677.2043060000005,5094.135714,4257.776277,5006.620992,5069.171794,4898.330465,4880.406069999999,5121.804318,5876.512872414764
120,Papua New Guinea,PNG,170.9435693,220.8278250060216,227.57350349154152,230.046727011169,214.49907628500122,224.8663898593531,226.50268631593278,243.1534250114384,247.9507751197885,249.6653357325365,230.63394482310468,236.27287033971513,245.64550284122822,243.32127261270315,126.48593719999998,123.4257892,122.63919550000001,130.0461461,225.5769731540306,231.54427126716962,237.2339089150446,221.94580075788102,233.49174043495552,263.70063516225025,257.2292396622586,1630.9570283421028
121,Poland,POL,468.4395323,508.0934972,523.107449,543.2077134,567.9330647999999,596.7414289,564.1608361000001,618.2331968,630.3133415,648.7730875000001,673.7741447000001,700.2622405000001,709.7405813999999,736.9477359,727.3419225000001,744.7952157000001,778.7098881000001,733.4908882,733.5001477000001,684.122489,687.2837218,690.9414229,677.3284437000001,636.5728727000001,645.8767134999999,1997.6824775647049
122,Portugal,PRT,2598.79304,2201.633412,2020.1537349999999,1714.978114,1565.282103,1808.665745,2175.794594,2299.904259,2302.9837820000002,1686.92925,1826.3576480000002,1994.4634680000001,2119.78208,2223.783121,2424.4044440000002,2159.573829,2300.733353,2248.155036,2289.995459,2070.229279,2141.055205,2237.4612239999997,2020.3951149999998,2080.972545,1859.428888,3241.8151606136275
123,Paraguay,PRY,196.7572959,306.4579380497975,315.6541597933084,308.1911790327539,322.4040914904995,335.23797340153413,341.63695714961204,375.51342530402775,382.6902224876799,387.85251532415896,359.0295169390126,373.0225591581211,394.16767115140044,387.8233718903226,247.1769787,273.06441780000006,272.1492367,264.5868536,349.9545354110537,360.173193404226,366.68334449958707,360.26162027627487,367.65035044623136,401.85285754516013,393.4615075968094,1740.8364683478947
124,Qatar,QAT,895.8286603929681,1084.633465290255,1116.0993387255462,1144.9843733408577,1140.1637419790636,1060.9521493361017,1098.6667088153433,1222.7970862385666,1245.2055744505149,1272.438033303822,1339.186825,1417.0810830000003,978.6573986,1031.850358,1117.422217,1265.492201,1188.9105710000001,1111.9114359999999,1160.958149,1152.479483,1355.643079,1305.553116,1440.39967,1264.239578,1247.3114779999999,2543.560171770524
125,Romania,ROU,4024.6690670000003,3606.5824369999996,3410.7278850000002,3334.794345,3260.631824,3315.047989,3364.258794,3361.8840219999997,3256.502531,3271.413931,3292.6090050000003,3456.7054729999995,3483.867506,3468.7836729999995,3416.24785,3504.4755929999997,3469.291394,3320.454722,3405.692968,3106.686165,3306.8055440000003,3213.949767,3080.725034,3130.9265739999996,2943.1891600000004,3003.66422
126,Russian Federation,RUS,2857.564531,2778.95039,2584.335171,2715.389914,2827.917161,3049.386594,3180.2061519999997,3310.4006329999997,3253.808861,3242.4861769999998,3224.3795010000003,3381.1120149999992,3424.452879,3463.5249299999996,3571.194865,3645.8374369999997,3648.982893,3632.565326,3836.6217850000003,3496.229535,3579.0724609999993,3567.983036,3424.0401450000004,3330.990076,3236.236045,3174.872585
127,Rwanda,RWA,5514.55753,5650.5413770000005,5369.370357,5334.166498,5660.271422999999,5702.165043,5825.0979130000005,5672.008177,5769.6950640000005,5661.491459000001,5360.145147,5680.280487,5802.110105,5650.43805,5847.344163000001,5711.127283,5529.077953,5472.135392,5379.959103,4883.20049,5427.925046,5274.643613,5269.485998,5146.53359,4966.435921,5102.785578
128,Saudi Arabia,SAU,375.4743299,430.2570485137126,442.99612527292965,441.09979882239327,419.2892297878846,434.33777997883516,445.0130581699955,494.3560658334553,503.669307356816,511.92723029605156,474.31259935674024,495.8065881308591,527.5219067219574,517.5680908555377,395.6008407,387.1625064,391.8559592,405.6966329,457.87847674749855,471.7860920249813,479.0082127358045,480.2799589598867,484.06142728270754,521.7292409811181,511.67192293134116,1851.033020327727
129,Sudan,SDN,540.8088393999999,1726.5364619673003,1776.3721705561077,1771.4163486519371,2341.7928657116804,2400.7873491523155,2496.3176604226683,2852.565101148168,2904.272068718874,2973.956957987631,2761.888888181275,2932.2250758550226,3173.686295354031,3092.1084005045477,3103.9709,2751.695672,2872.340426,2410.8287370000003,2420.5837985764856,2501.578808960721,2521.748812559659,2662.9340497427297,2601.1138365764305,2701.801732939997,2661.4471108983917,3777.2942421731486
130,Senegal,SEN,840.8457125,889.7231456000001,827.1821199,808.2191074,819.9926511999998,843.3331421000001,865.742095,913.9334767000001,990.7155240000001,960.8324395,940.8859275000002,944.7763120999998,963.4263035,949.8857723000001,969.7640098999999,1132.3791429999999,1134.852634,1138.972446,1117.9105029999998,1013.4688160000001,1013.9162750000002,943.5588418,726.3288791,594.3576477999999,577.3387232999999,2039.1362638043902
131,Singapore,SGP,334.69428849999997,334.9295029,331.901806,326.5896327,361.1317728,370.5980631,403.8290492,385.8350916,399.379076,442.4760823,428.62753399999997,415.9441912,419.57749029999997,431.9867318,425.5897743,422.6489461,410.69649019999997,415.00820899999997,421.0825922,498.43445039999995,485.11322750000005,475.0175828,461.0402983,461.1043347,462.4909481000001,1827.5305045437633
