,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
14,Bulgaria,BGR,0.099166337,0.026173517,0.026916026000000003,0.02281995,0.025693003,0.013300919,0.020189665,0.014851685,0.003791654,0.014971901999999999,0.037509445,0.01819252,0.020498684,0.015310989,0.027982986,0.035644458,0.037279988,0.031447308,0.036158769,0.019978661,0.029624381,0.039634412,0.040767761,0.0357981,0.031477937000000004,0.014923731,0.011206991000000001,0.015719926000000002,0.022683366,0.019667174
15,Bahrain,BHR,8.618807383,4.33862149,4.277814668,4.117225883,3.502558117,3.611238171,3.691477651999999,3.655850582,2.227848587,3.083296985,3.903122215,3.1324401619999995,2.9698419680000003,3.0695446919999996,3.360900603,3.8739109210000002,3.995832149,3.6564639210000003,4.165469268,2.727680106,3.3356289500000003,4.310552924,4.767634494,5.055125613,4.574628488,2.447404534,1.813722117,1.9637435909999998,2.4256457069999997,2.150062311
16,"Bahamas, The",BHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Bosnia and Herzegovina,BIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Belarus,BLR,1.186980827,0.557718944,0.5965143459999999,0.605350845,0.604524876,0.6958503749999999,0.8747556,0.7197548049999999,0.17026366399999998,0.7683446270000001,1.690396349,1.2828382479999998,1.136544042,1.099216041,1.150823046,1.2350057140000001,1.214640954,1.079462594,1.127210443,0.673974665,0.8954218559999998,1.252484951,1.126977043,0.8750749940000001,0.743865518,0.421769563,0.385046135,0.5139795460000001,0.560376168,0.725318666
19,Belize,BLZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424088,3.0076807089999997,3.920708317,5.88913997,3.417589635,4.8584896639999995,6.528303097,4.440270638,3.11510043,2.153244666,0.7885754770000001,0.56191238,0.8996992709999999,1.36012943,1.216556956
20,Bolivia,BOL,2.807314718,1.451006356,1.4841937019999998,1.399825209,1.348747163,1.6154906980000003,2.083506125,1.595739717,0.9296783959999999,1.542275024,2.645903183,2.278607799,2.342402406,2.469904942,4.949381486,7.247785240000001,6.884564094,6.239540667999999,5.2771808380000005,2.203438524,2.8435039249999994,3.661508734,3.6857854810000004,3.50607368,3.1499831719999998,1.340657277,1.028853278,1.545370836,2.221514719,1.972567191
21,Brazil,BRA,0.8888278359999999,0.385817187,0.623325021,0.563715636,0.421958964,0.34785140299999995,0.477631044,0.41770196400000004,0.25312816,0.7539781240000001,1.43771967,1.2509266949999998,1.649315774,1.8237472799999999,2.012109497,2.499313495,2.507835545,2.079419971,2.422498715,1.3202642260000002,1.50085265,1.991613263,2.009203062,1.854939449,1.867469661,1.076084346,0.820121601,1.235338074,2.053806271,2.038195857
22,Barbados,BRB,0.38806996799999993,0.21926125300000002,0.28535619,0.24182186,0.195643533,0.22564461,0.216161393,0.157983243,0.128197178,0.257022855,0.37134186799999996,0.22481189,0.18532902699999998,0.212054228,0.26464783199999997,0.35715767200000004,0.42054977299999996,0.355577638,0.47374923599999996,0.252706198,0.35617903700000003,0.531359629,0.521252076,0.48458429,0.43314794700000003,0.168746667,0.121477368,0.195257685,0.294328608,0.258224679
23,Bhutan,BTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Botswana,BWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Canada,CAN,1.601367276,1.066117175,1.181356985,1.1160831070000001,0.9988501809999999,1.075073515,1.347560475,0.863363511,0.365183496,0.7885348659999999,1.46479266,0.809433727,0.883722775,1.003161721,1.359840018,1.667201044,1.5570807919999998,1.5962546709999998,2.6187979809999997,1.414540686,1.480755992,2.027015324,1.2359290490000001,1.454364884,1.237204798,0.037848988,0.46691419000000006,0.888591779,1.7805065359999999,1.6047778419999998
27,Switzerland,CHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Chile,CHL,0.3930112320000001,0.165888027,0.130172857,0.11089784300000001,0.076359062,0.055421048,0.06023284799999999,0.038030677,0.022422987999999998,0.041065322,0.064489426,0.050556523,0.04953406500000001,0.053983891,0.051361325,0.049026003,0.031165541999999997,0.024414512000000003,0.039019605,0.024114681000000002,0.030746119999999995,0.044995532000000005,0.054712069,0.054267732,0.051382234000000006,0.020420417,0.010363455,0.011380767,0.015058463999999999,0.015442065999999999
29,China,CHN,5.215755483,2.832139885,2.816622984,2.6850096839999997,1.9299023880000001,1.652343706,1.886274197,1.5123459,0.716771747,1.109126057,2.008068844,1.322038901,1.264214425,1.323050754,1.6719767049999998,2.2626532000000004,2.275851084,1.8631171420000001,2.0346978680000003,0.950748492,1.24346298,1.5266147909999999,1.329819033,1.110018963,0.899303002,0.336653518,0.254905626,0.331717046,0.434241039,0.383458588
30,Cote d'Ivoire,CIV,0.122465763,0.066117602,0.054141971,0.016450085,0.238057983,0.25119957800000003,0.6070712229999999,0.616721881,0.22714949999999998,0.378704142,0.7072466959999999,0.43566614500000006,0.434172599,0.577813062,1.314686645,3.008109865,5.595021399,4.606100971,6.3570195279999995,2.86994957,3.228322402,4.24366106,3.741214841,2.828445121,2.028836891,0.43228532700000005,0.503856574,0.851773089,1.116157297,1.047500542
31,Cameroon,CMR,9.544014537999999,4.2681439569999995,4.945351107,2.968454857,2.96381963,3.9639932819999997,4.732144345,4.409117308,1.633128515,2.790335318,5.545374048999999,3.2789047439999996,2.706300695,2.148490765,3.174635448,6.047459953,7.177092689,6.682403715,8.047572417,3.576366268,4.5566982430000005,5.718401397,5.72218111,4.636605203,4.271927695,2.121041347,1.6807158569999998,2.500771344,3.120622428,2.801794809
32,"Congo, Dem. Rep.",COD,2.050401291,1.009041424,1.272175665,0.848609416,1.313132299,1.8308063690000003,2.394125575,1.791633187,0.6185009570000001,1.4591408280000002,0.8979709570000001,1.431576072,1.165571029,1.148393157,1.71703364,2.175919738,2.2250648230000003,2.388624284,2.635730971,1.427403755,1.7864247899999999,2.125647949,1.803953648,1.4630795669999999,1.110008968,0.353079115,0.321184607,0.5778834039999999,0.9342022870000001,0.748707833
33,"Congo, Rep.",COG,36.78577429,19.8875031,22.93262238,35.03766368,30.50930639,29.256886069999997,36.32687115,37.27141671,19.38184903,35.3457734,54.25658929,39.34372647,35.20551376,28.894632009999995,40.51548891,48.92111282,55.45776661,46.00593703,53.10660529,34.35569819,43.79645697,52.30279476,41.82806157,32.28797905,28.37302417,13.11597993,13.386913779999999,27.85178085,42.77981507,43.44957681
34,Colombia,COL,6.065850372000001,3.2283200219999997,3.017993826,2.6455429930000003,1.9747469780000002,2.458407101,3.337858445,2.7338191689999998,1.77772591,3.8819066710000003,5.106510081000001,3.323068595,3.3956003260000003,3.892157853,4.116053938,4.9162388219999995,5.249429473999999,4.284767499,5.504779804,3.2618474560000004,4.418067903,6.76150435,6.1150731369999995,5.991554822,5.2879465539999995,2.730634075,1.836707509,2.660643086,3.879382374,3.677539789
35,Comoros,COM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
