Report generated on: 11-03-2021 14:14:26
"API","","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.4008-8-TCD-MMTCD.A","        Chad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27621","0.3","0.3","0.3","0.1","0.2","0.3","0.2","0.2","0.2","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.297427198","0.3","0.3","0.3","0.327842743","0.316141067","0.334930921","0.333739735","0.957926","0.97189","0.968868791","0.997569791","--"
"INTL.4008-8-CHL-MMTCD.A","        Chile","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.608615918","20.777298692","16.687740254","17.954715371","21.027387596","20.0242435","20.040020549","20.653747349","24.307764019","29.496654396","31.338262694","29.900126552","31.19533798","33.998918079","37.161873705","40.647773312","45.905795586","52.523013583","53.903008946","58.91263157","54.609118537","54.117229643","57.575330528","60.144391484","66.53357346","68.304999094","69.221866961","73.566920667","76.082219098","72.161887461","74.556814089","79.639093228","80.9742997","85.070364475","78.897350602","82.925162458","87.72251687","89.075046091","89.379302177","94.422280412"
"INTL.4008-8-CHN-MMTCD.A","        China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1596.69638631","1587.190303195","1671.101704097","1785.801618532","1948.070593329","2066.962675133","2139.77531038","2259.80811238","2405.653731514","2413.191859479","2417.241264382","2460.412875579","2541.080384708","2730.930852358","2916.39147434","3140.322857361","3240.418927252","3143.568283036","3132.091526409","3248.272869507","3482.708683778","3615.319298673","3857.315271143","4469.340962115","5397.860863322","6120.077564126","6750.666894778","7057.568452367","7505.110562847","8208.248324749","9084.468509883","10000.311580291","10584.397181355","10827.895398752","10732.076100688","10404.718426854","9787.885707978","10253.747888229","10756.723412987","--"
"INTL.4008-8-COL-MMTCD.A","        Colombia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.776157788","36.664233466","36.996154552","37.508295222","40.673898405","41.335262269","41.786472429","41.741466211","43.302720807","45.545017981","45.64321413","45.627835323","49.94907226","51.46905755","51.650999973","49.859156542","50.028284209","54.919082526","54.493185478","49.087333481","49.326557993","49.305265071","48.644347855","47.68506091","47.774658007","47.331514297","49.335075092","48.877657404","46.742661536","51.367881395","50.91967204","58.775110568","63.822093945","68.159642685","75.735832204","75.285248861","78.012255536","70.05042621","74.207757226","--"
"INTL.4008-8-COM-MMTCD.A","        Comoros","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04142","0.04134","0.04134","0.04134","0.04204","0.03554","0.03775","0.05033","0.05347","0.05349","0.07","0.06686","0.06749","0.0675","0.07069","0.08324","0.08346","0.08346","0.08661","0.08661","0.09636","0.09954","0.1","0.1","0.1","0.1","0.1","0.12101908","0.1","0.2","0.1","0.15132232","0.154672246","0.191959712","0.170729892","0.185697","0.218082","0.253686309","0.231873529","--"
"INTL.4008-8-COG-MMTCD.A","        Congo-Brazzaville","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.720720132","0.833330198","0.733330198","0.638885231","0.638885231","0.91110066","0.822220132","1.01110066","0.8","0.9","1","0.9","0.9","0.8","0.8","0.7","0.7","0.7","0.8","0.6","0.6","0.8","0.7","0.9","1","1.335411188","1.553116783","1.955736453","2.125851164","2.739732749","4.324436711","4.436032444","4.372138398","5.72550493","5.473082996","5.372823856","5.161164532","4.7662881","4.4339781","--"
"INTL.4008-8-COD-MMTCD.A","        Congo-Kinshasa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.336347568","3.531812552","3.593683177","3.572580699","3.347935228","3.282425434","3.783978727","3.394459823","4.103300561","3.914568493","3.620202459","3.2","3.7","3.9","2.9","3","3.2","3.1","2.9","2.5","2.1","1.400393101","1.204547164","1.202281303","1.706499441","1.723049485","1.719635243","1.778880395","1.685601163","1.724303856","2.43654791","2.808811775","2.708148388","3.996943744","5.419329431","3.171634163","2.401204718","2.615946401","2.641757936","--"
"INTL.4008-8-COK-MMTCD.A","        Cook Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02812","0.05604","0.05513","0.05551","0.05542","0.05539","0.05374","0.05373","0.05373","0.04739","0.04738","0.03862","0.04785","0.04783","0.0478","0.04763","0.04775","0.04775","0.04774","0.04774","0.05729","0.05729","0.05729","0.05728","0.06365","0.07001","0.07469","0.070105621","0.09059","0.07309578","0.0782276","0.0877292","0.093050737","0.0924799","0.0975472","0.0902632","0.093490855","0.09957866","0.1000789","--"
"INTL.4008-8-CRI-MMTCD.A","        Costa Rica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.340974967","2.334578861","2.188667682","2.334578861","2.048353096","2.188667682","1.969800914","2.25831189","2.675007334","2.809970872","2.6910752","2.837850293","3.577531496","3.935262231","3.99881247","4.592665809","4.341123246","4.46571689","5.040783086","5.509769834","5.39223863","5.410743689","5.527630933","5.782608692","5.508260661","6.271136458","6.657303239","7.224134156","7.146471665","6.744327837","6.963164541","7.081357023","7.032514542","7.316109902","7.457260329","7.143281669","7.722970236","7.896010313","7.923880021","--"
"INTL.4008-8-HRV-MMTCD.A","        Croatia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","16.191140057","16.469900065","17.638463519","19.360776325","17.563951188","18.540202937","20.174222695","20.019978837","20.014602247","20.354522635","21.326812435","22.548722862","22.124044486","21.919661204","22.831814","20.458523907","22.576611945","20.249896257","19.371264243","18.516255293","18.133849748","16.892024938","15.669364818","15.983625324","16.404382334","17.201394041","17.147887659","--"
"INTL.4008-8-CUB-MMTCD.A","        Cuba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.94460527","30.503858076","33.553452188","30.434603795","31.473309626","31.550104468","34.525142414","34.53880162","35.52797627","35.625388774","35.562073543","32.389277113","29.25668561","28.168230551","29.196105042","31.207549721","30.194188938","33.588388758","32.910194714","33.108387109","32.295198036","32.68766906","33.799902475","32.825485415","32.827538445","28.86738089","24.827564418","19.084673907","29.219507182","29.22173837","28.057056726","25.041649313","28.369444739","27.117107824","27.815524427","30.158298974","23.149599654","20.961049262","22.495921138","--"
"INTL.4008-8-CYP-MMTCD.A","        Cyprus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.82934","2.4","2.6","2.9","2.934988048","3.149790684","3.537006587","3.742613645","3.943622915","4.744632184","4.945641454","5.046650723","6.047659992","6.148669262","6.848382178","6.735838651","6.732254786","6.734046718","7.237630632","7.836872348","7.433642356","8.139697978","7.944407908","8.034315202","8.531420193","8.742040298","9.230284269","8.849484022","9.712950563","9.223923183","8.531231317","8.441894909","7.937558776","6.971506697","7.043025359","7.319033053","7.953462391","8.198205404","8.226035335","--"
"INTL.4008-8-CZE-MMTCD.A","        Czech Republic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","131.600249669","124.632500818","123.332713177","129.027320453","127.307898822","120.497052017","110.228348345","123.182710157","123.721683213","119.325050273","124.254919489","125.859677409","124.437224344","123.691795625","124.923209147","121.218490226","114.298973855","116.630092154","115.625338317","112.520013774","107.178886127","107.766587758","108.149336663","106.682617254","112.685575249","110.978469747","112.392639477"
"INTL.4008-8-CIV-MMTCD.A","        Côte d’Ivoire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.01485","4.3","3.9","4.2","4.1","4.3","4.8","5.3","5.6","5.6","4.6","3.8","3.9","4.4","4.6","4.578325965","5.406233565","5.277055942","5.369407923","7.028758271","7.34837587","5.84837587","5.813263639","5.813263639","6.338240843","6.338240843","6.238240843","6.013354819","6.400911807","6.500911807","6.804068151","6.411549466","8.070046554","9.377470431","9.839029019","10.214946661","11.256751486","11.231140486","10.798183713","--"
"INTL.4008-8-DNK-MMTCD.A","        Denmark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.308111564","53.270668819","53.963313834","50.647739421","52.642121935","59.683665473","60.266643001","63.21596244","60.248851601","54.198981016","55.967985417","64.508007003","59.191078319","62.841107297","68.451397094","64.414735675","74.950325297","65.568480342","62.182118773","59.081333634","55.118129101","57.398132466","54.508522613","61.659285145","56.337926584","53.177730742","61.335785665","57.155977073","53.637299493","50.312842817","51.166430681","46.724048936","42.373904492","44.375815123","40.752634659","38.454235681","39.991100079","37.624482341","37.787679428","37.441635597"
"INTL.4008-8-DJI-MMTCD.A","        Djibouti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.45833","1.2","1.2","0.9","0.7","0.7","0.7","0.7","0.7","1.7","1.7","1.7","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.9","1.9","1.9","1.9","1.9","1.9","1.7","0.982168865","1.7","1.2","1.2","0.642204383","0.851072193","0.913989133","0.926809265","0.817987","0.742559","0.64035796","0.67469826","--"
"INTL.4008-8-DMA-MMTCD.A","        Dominica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02679","0.03498","0.03502","0.03498","0.03501","0.03991","0.04022","0.04337","0.05548","0.05862","0.05852","0.05845","0.05909","0.06224","0.07183","0.08101","0.08119","0.08116","0.0843","0.0843","0.07958","0.1","0.1","0.1","0.1","0.0924","0.1","0.121246436","0.1","0.1","0.1","0.170095617","0.169940463","0.161291994","0.171749852","0.18743","0.18855","0.177435879","0.185983702","--"
"INTL.4008-8-DOM-MMTCD.A","        Dominican Republic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.43528","5.2","5.6","6.715247294","5.928316403","6.148791341","6.860989176","7.550533889","8.321128393","8.121781849","9.037029143","8.746251712","9.84461691","8.650892072","9.835323391","11.180759592","11.230629796","12.234988328","12.331823319","14.117588719","16.209870936","16.44555316","17.508820597","17.423597485","17.194172363","17.527672331","18.024368941","18.628428254","18.645610186","17.78396985","18.236588997","19.61785108","21.101810589","20.094532458","19.765231558","22.363435954","23.755323707","21.956523492","25.265246857","--"
"INTL.4008-8-ECU-MMTCD.A","        Ecuador","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.016231","12.137947333","14.137947333","12.206921","12.275894667","12.275894667","13.206921","13.131049967","13.193126267","12.193126267","14.275894667","14.222520456","17.243580504","15.243477043","17.243477043","17.292448347","18.292296605","18.243580504","19.243580504","18.246097522","18.34393227","19.39305512","20.246516023","20.369773209","21.419323516","22.641973635","24.709095402","24.076909232","25.558637787","28.639110565","36.210170709","35.736519347","37.056250198","38.459557542","42.108566617","38.799506427","36.846046091","34.741365749","37.349371309","--"
"INTL.4008-8-EGY-MMTCD.A","        Egypt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.928294484","48.399674085","53.942084394","62.848766883","69.550968015","74.47110588","79.866000362","82.266703219","83.76527575","85.452504489","89.511495183","89.495248425","89.983249748","93.524588712","96.793435589","97.986973903","106.122419412","110.38413716","113.557754489","116.432061829","118.514311129","128.003359114","131.436581435","141.826542501","151.30982996","159.196531336","170.13752024","172.367071966","181.394104543","185.861183001","187.676238956","213.000942187","218.539485265","223.249423203","224.603291601","227.189976225","225.99010882","234.798182579","236.523272202","--"
"INTL.4008-8-SLV-MMTCD.A","        El Salvador","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98901","1.7","1.6","1.8","1.8","1.9","2.2","2.2","2.3","2.2","2.4","2.8","3.2","3.200951219","3.601660938","4.601700101","4.401816025","4.701880016","5.50208359","5.502481469","5.502747176","5.701780641","5.801585356","6.102593671","6.002325113","6.203891502","6.203199521","6.203393617","5.902812237","5.902209599","5.901772573","6.402612648","6.558956165","6.269219854","6.442372513","6.887408021","6.928914066","6.312351521","7.04650887","--"
"INTL.4008-8-GNQ-MMTCD.A","        Equatorial Guinea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05549","0.05537","0.0694","0.06999","0.06975","0.07977","0.08493","0.08022","0.07866","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.139235198","0.139235198","0.258852797","0.258852797","2.691435078","2.750287875","0.39617599","2.750287875","2.750287875","3.158755874","3.242639856","3.540727851","3.799580648","3.924008694","3.82530157","3.612267172","3.434863507","3.069729286","3.067522853","3.370081221","3.666263906","--"
"INTL.4008-8-ERI-MMTCD.A","        Eritrea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1","1.1","1.1","1.1","1.3","1.1","0.6","0.8","0.7","0.8","0.8","0.7","0.7","0.684580762","0.7","0.5","0.7","0.531904357","0.554351959","0.578195163","0.603668434","0.593500088","0.630792","0.65482281","0.74245581","--"
"INTL.4008-8-EST-MMTCD.A","        Estonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","8.378754574","6.974538882","6.293344667","5.40136022","5.991603571","6.429568622","7.198520292","5.783269186","5.391597252","6.106683326","5.232357633","5.237269958","5.702143411","5.737965989","6.013397021","6.346794309","6.299929851","5.135370445","5.411302364","5.210702679","6.105935294","5.997861881","5.441225491","5.258921629","5.371851544","5.439116144","5.509905901","5.228281253"
"INTL.4008-8-SWZ-MMTCD.A","        Eswatini","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.678441294","0.660232789","0.592140009","0.524047229","0.574567679","0.664625887","0.677805119","0.662429328","0.620695048","0.736070622","0.751446196","0.670174263","0.617457334","0.623006169","0.882197738","0.833873886","0.785550034","0.813081836","1.150294471","1.192250293","1.095739981","1.101250879","1.092328107","1.001968084","0.997762564","0.953063891","1.084625488","1.154990394","1.047470359","1.10522282","1.01314429","1.009512791","0.981366857","0.88189399","0.915385559","0.977952849","1.070366814","1.123021123","1.243717653","--"
"INTL.4008-8-ETH-MMTCD.A","        Ethiopia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.70001","1.7","1.9","2.2","2.1","2.5","2.6","2.9","2.8","3","3","2.5","3.6","3.3","2.2","2.4","1.7","1.7","2.6","3.3","3.5","3.600004267","3.900087473","4.200008534","4.300010667","4.600017068","5.200023468","5.601533213","6.431385791","7.053195908","6.580367665","7.126690732","7.687717362","9.369728784","10.778564853","11.495974888","13.197112538","13.103869536","14.060422857","--"
"INTL.4008-8-FLK-MMTCD.A","        Falkland Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01168","0.01151","0.01151","0.01151","0.01154","0.01442","0.01598","0.01598","0.03171","0.02833","0.02519","0.02519","0.02544","0.02544","0.02545","0.02861","0.03178","0.03496","0.0286","0.0286","0.0286","0.0286","0.03178","0.03177","0.03505","0.03813","0.04129","0.047677067","0.04578","0.047639359","0.047663984","0.042068957","0.042994213","0.042960265","0.042945483","0.045031","0.046769","0.044814699","0.04640807","--"
"INTL.4008-8-FRO-MMTCD.A","        Faroe Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.6","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.657764412","0.7","0.7","0","0.689511212","0.707672875","0.775636426","0.69537097","0.741409","0.747048","0.843090809","0.869814783","--"
"INTL.4008-8-FJI-MMTCD.A","        Fiji","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.299351548","0.832255604","1.041215501","1.032255604","0.739423525","0.728671651","1.026879675","0.819114434","0.812842509","0.923445053","1.034047596","0.832255604","0.938587267","0.943336009","0.942357888","1.041379767","1.140401646","1.139423525","1.035839564","1.132255604","1.430463627","1.526879675","1.729211729","2.22956579","2.600038228","2.500006349","2.300010702","2.529045987","2.300012008","1.400018559","1.069943262","2.110567772","1.150717679","1.45927517","1.914147189","2.417890833","2.355121267","2.385460129","2.368070596","--"
"INTL.4008-8-FIN-MMTCD.A","        Finland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.741536738","43.482978195","43.447012864","41.650656939","49.474374182","51.641471876","52.144305424","55.778128852","55.478439595","56.218066926","57.468680942","56.541940981","53.444282798","53.382550741","59.840559345","55.879829977","59.108665052","57.10752141","55.06002419","55.550415495","55.49746586","58.100581365","60.296342703","67.392530771","64.320217657","54.993992463","64.083920799","62.765216592","57.45872522","55.110370599","60.55939244","55.608647012","50.758173331","54.344807819","50.528821341","48.103192145","50.719503695","48.490984917","49.46105088","46.408452413"
"INTL.4008-8-CSK-MMTCD.A","        Former Czechoslovakia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","253.191257269","248.866792172","248.512463132","249.38734918","256.739926828","252.171646411","249.23457186","251.222799407","245.581889353","238.306681218","234.324276142","213.07312459","186.204739449","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4008-8-SCG-MMTCD.A","        Former Serbia and Montenegro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","64.151795631","55.659236995","53.037159671","61.27909404","67.599108027","73.3511811","74.745813822","57.747901633","60.671014281","61.587186574","67.453505771","71.542518214","73.928262164","68.151889724","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4008-8-SUN-MMTCD.A","        Former U.S.S.R.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3515.884206414","3453.300610605","3533.225244933","3575.448420941","3684.218964198","3769.310277996","3890.305762665","4008.875658777","4065.329889214","4057.071394594","4023.853953498","3933.958360277","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4008-8-YUG-MMTCD.A","        Former Yugoslavia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142.695960638","164.555254704","169.202031944","177.082475323","200.910607477","212.089987422","207.485403494","213.406167678","216.149223957","219.353981051","219.773057126","195.845830042","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4008-8-FRA-MMTCD.A","        France","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","472.370591811","416.172802965","411.865042723","395.909751595","453.720325409","445.775226602","435.531756175","431.044165073","429.935041916","442.881723954","435.441069103","462.586305038","461.535257861","431.355560359","430.047068065","446.560801175","462.421932135","457.614499532","476.943933467","474.727918338","471.852972484","471.572549155","462.783251081","468.087594462","471.623456083","482.281621361","480.108254774","468.421564296","464.96318517","434.114340906","433.885087492","423.663307281","416.830875848","412.88393192","384.171529102","384.305436142","384.766018914","393.925293223","373.81697222","372.630322179"
"INTL.4008-8-GUF-MMTCD.A","        French Guiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.34991","0.3","0.4","0.4","0.3","0.3","0.4","0.4","0.5","0.6","0.7","0.8","0.6","0.9","0.9","1","1","1","1","1","1","1","1","1.1","1","1.1","1.1","1.043026638","1.1","0.8","1","0.825736292","0.675517533","0.74987719","0.794830238","0.81713","0.900001","0.870318457","0.870318457","--"
"INTL.4008-8-PYF-MMTCD.A","        French Polynesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2109","0.3","0.4","0.6","0.8","0.7","1","1","1","1","0.9","0.9","0.9","0.9","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.9","0.9","0.9","1","1.073299837","1","1.1","1.069934284","1.032705988","1.005109149","1.017831956","0.994421436","1.040268159","1.022256868","1.000152326","1.029653081","--"
"INTL.4008-8-GAB-MMTCD.A","        Gabon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.690205825","1.816655693","1.71110066","2.294416749","1.994416749","1.61110066","1.55555033","1.727756353","1.894426155","2.577761056","2.56665099","2.497125466","2.59617599","2.49617599","2.596092665","2.196092665","2.29617599","2.39617599","2.29617599","2.19617599","1.956940792","1.956940792","1.876558391","1.976558391","1.99617599","1.99617599","2.29617599","2.371292719","2.756940792","2.356940792","2.999196792","3.188440193","3.828188563","3.978202649","4.08308916","4.037647244","4.049076987","3.893172537","3.278674777","--"
"INTL.4008-8-GMB-MMTCD.A","        Gambia, The","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1523","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.457456946","0.4","0.4","0.5","0.531155455","0.511167994","0.516049014","0.573964564","0.587984","0.592758","0.5900981","0.5941987","--"
"INTL.4008-8-GEO-MMTCD.A","        Georgia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","14.940352183","7.826952998","4.796020071","5.409873954","5.679045612","5.997092357","6.056991779","4.891011747","4.639620086","4.055591743","4.538202021","3.75964511","4.298582672","5.015082568","5.072265398","6.011908629","6.064080504","6.720644678","6.62742022","6.687575894","7.440771405","8.314689519","8.794013167","9.60629989","10.110697859","9.885794052","9.860810419","--"
"INTL.4008-8-DEU-MMTCD.A","        Germany","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","1086.024741755","1047.213003291","1033.596601526","1008.988729487","1019.574073472","1034.530569252","1014.289837409","1013.12955672","978.730992946","994.980762963","1004.068665714","988.159927808","993.303791537","990.956204445","970.202194116","979.103039775","948.235669644","946.526538947","887.173571526","935.400009002","904.187494146","917.416392595","934.57296842","900.388862941","900.032130382","895.250952747","912.386417962","863.798463481","825.258194433"
"INTL.4008-8-DDR-MMTCD.A","        Germany, East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","521.41695339","525.792314497","527.289913402","521.378302069","542.164321757","542.906906853","543.624881066","528.935275814","520.301090906","501.55529675","462.632620728","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4008-8-DEUW-MMTCD.A","        Germany, West","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","735.634821165","690.684328588","686.184714214","680.53826536","739.020411829","758.093828896","780.913820846","774.094468173","767.478636204","754.188350196","752.854115188","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4008-8-GHA-MMTCD.A","        Ghana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.22666","1.9","2.2","2","2.3","1.9","2.4","2.7","3.1","3.6","3","3","3.4","3.5","3.9","4","4.1","3.8","3.8","4.5","5.3","5.2","5.5","5.9","6.5","6.5","6.7","6.675884551","7.4","7.5","9.335411188","10.955145214","11.111710756","12.16966511","12.27694906","14.253011837","14.176192838","13.345016972","15.674635741","--"
"INTL.4008-8-GIB-MMTCD.A","        Gibraltar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48881","0.5","0.5","0.4","0.4","0.8","1.4","1.5","1.9","1.6","1.7","1.7","3.1","3.2","3.2","3.2","3.2","3.2","3.7","3.2","7.3","4","4","4.1","4.3","4.4","4.5","4.589873439","4.6","4.9","14.002369375","13.936278375","14.057587203","12.941425203","12.22962503","12.527962","12.779891","14.167233","13.83733","--"
"INTL.4008-8-GRC-MMTCD.A","        Greece","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.853998329","48.01780996","50.435268024","52.952089552","57.278115102","61.328775369","63.349996669","69.081968724","74.424137332","77.374344977","79.984759644","80.522489216","84.464070814","84.746537436","87.536552424","89.296936698","92.447909128","93.308539844","98.239494981","97.41456332","103.590635633","106.015133801","107.046399946","110.753683591","111.041664887","111.219330578","112.267407683","117.426077482","112.318043684","106.135708746","99.251987989","98.074285483","92.387942162","84.325733369","81.554114544","79.254671684","76.614572189","80.817488008","79.635589436","76.313376733"
"INTL.4008-8-GRL-MMTCD.A","        Greenland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.602356258","0.6","0.6","1","0.833502219","0.656976976","0.638021562","0.568352543","0.614472","0.620367","0.610689172","0.612110294","--"
"INTL.4008-8-GRD-MMTCD.A","        Grenada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04574","0.05254","0.05828","0.05632","0.05836","0.05954","0.06935","0.07109","0.07745","0.08059","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.231333533","0.3","0.3","0.3","0.274632336","0.286340167","0.323327348","0.271059272","0.289772","0.298309","0.32244384","0.317136381","--"
"INTL.4008-8-GLP-MMTCD.A","        Guadeloupe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48529","0.7","0.9","0.9","1","0.9","0.9","1.1","1.2","1.3","1.4","1.5","1.4","1.6","1.7","1.7","1.7","1.7","1.7","1.7","1.8","1.8","1.9","1.9","2","2.1","2.2","2.443079243","2.4","2.1","2.1","2.513874844","1.890889186","1.876143704","1.820668631","2.134862","1.996945","1.88786237","1.90047837","--"
"INTL.4008-8-GUM-MMTCD.A","        Guam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","--"
"INTL.4008-8-GTM-MMTCD.A","        Guatemala","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.09952","3.6","3.5","3.7","3.2","3.6","3.2","3.2","3.5","3.6","3.8","3.6","4.4","4.8","5.4","6.1","6.3","7","8.664932537","9.053974281","9.116769656","10.130340207","10.220418465","10.264960244","10.797982942","10.962042899","11.011491916","11.473275403","10.965911546","11.71404284","10.771896076","11.04204759","11.563156368","12.382497279","13.073134025","15.783469705","17.072559529","18.643463431","19.708437412","--"
"INTL.4008-8-GIN-MMTCD.A","        Guinea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.81493","0.8","0.8","0.8","0.8","0.7","1.1","1.1","1.1","1.1","1.5","1.2","1.2","1.2","1.2","1.2","1.2","1.2","1.3","1.3","1.3","1.3","1.3","1.3","1.4","1.4","1.4","1.338244321","1.3","1.4","1.4","2.836534427","2.580964507","2.334176295","2.433724809","2.767085","3.084621","2.993960718","2.980732599","--"
"INTL.4008-8-GNB-MMTCD.A","        Guinea-Bissau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08321","0.08304","0.08409","0.08402","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.320253741","0.5","0.4","0.4","0.333377776","0.322217541","0.360466395","0.374162768","0.408674","0.425613","0.340882931","0.341846886","--"
"INTL.4008-8-GUY-MMTCD.A","        Guyana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.42148","1.6","1.3","1.2","1.3","1.4","1.4","1.1","1.1","0.7","0.7","0.8","0.9","1.2","1.2","1","1","1.1","1.4","1.5","1.7","1.7","1.8","1.7","1.5","1.7","1.6","1.519155927","1.5","1.6","1.6","1.841371515","2.080137006","2.028611814","2.028761361","2.099613","2.361872","2.281382873","2.321942783","--"
